legal_entity_name,legal_entity_edrpou,division_name,residence_settlement_koatuu,division_residence_addresses,division_decl_sum,nszu_geocoding_google_api_lat,nszu_geocoding_google_api_lng
ТКАЧЕНКО СЕРГІЙ МИКОЛАЙОВИЧ,----------,ФОП ТКАЧЕНКО СЕРГІЙ МИКОЛАЙОВИЧ,5124355100.0,"ОДЕСЬКА область, САВРАНСЬКИЙ район, смт. САВРАНЬ, вулиця Соборная, 3",296.0,48.1327392,30.085907000000002
КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ''ЗБОРІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ'' ЗБОРІВСЬКОЇ РАЙОННОЇ РАДИ,39153580,Амбулаторія загальної практики-сімейної медицини с.Годів,6122682501.0,"ТЕРНОПІЛЬСЬКА область, ЗБОРІВСЬКИЙ район, село ГОДІВ, вулиця Шаповалова, 29",25.0,49.613028,25.0261599
КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ''ЗБОРІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ'' ЗБОРІВСЬКОЇ РАЙОННОЇ РАДИ,39153580,Амбулаторія загальної практики-сімейної медицини с.Оліїв,6122687001.0,"ТЕРНОПІЛЬСЬКА область, ЗБОРІВСЬКИЙ район, село ОЛІЇВ, вулиця Центральна, 35",127.0,49.7553447,25.257886499999998
КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ''ЗБОРІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ'' ЗБОРІВСЬКОЇ РАЙОННОЇ РАДИ,39153580,Амбулаторія загальної практики-сімейної медицини с.Мильне,6122685701.0,"ТЕРНОПІЛЬСЬКА область, ЗБОРІВСЬКИЙ район, село МИЛЬНЕ, вулиця Красовеччина, 56",892.0,49.797466899999996,25.474671700000002
КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ''ЗБОРІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ'' ЗБОРІВСЬКОЇ РАЙОННОЇ РАДИ,39153580,Амбулаторія загальної практики-сімейної медицини с.Озерна,6122686701.0,"ТЕРНОПІЛЬСЬКА область, ЗБОРІВСЬКИЙ район, село ОЗЕРНА, вулиця Шевченка, 33 а",1454.0,49.6338864,25.334774499999998
КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ''ЗБОРІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ'' ЗБОРІВСЬКОЇ РАЙОННОЇ РАДИ,39153580,Амбулаторія загальної практики-сімейної медицини с.Загір'я,6122683401.0,"ТЕРНОПІЛЬСЬКА область, ЗБОРІВСЬКИЙ район, село ЗАГІР'Я, вулиця Молодіжна, 56",83.0,49.8607876,25.431946399999998
КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ''ЗБОРІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ'' ЗБОРІВСЬКОЇ РАЙОННОЇ РАДИ,39153580,Амбулаторія загальної практики-сімейної медицини м.Зборів,6122610100.0,"ТЕРНОПІЛЬСЬКА область, ЗБОРІВСЬКИЙ район, місто ЗБОРІВ, вулиця Львівська, 35",4969.0,49.66823,25.137541600000002
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИЧНИЙ ЦЕНТР ""МІЙ ЛІКАР""",40808942,"ТОВ ""Медичний центр ""Мій лікар""",5310100000.0,"ПОЛТАВСЬКА область, місто ПОЛТАВА, вулиця Конституції, 13",1521.0,49.5862761,34.5617713
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДНІПРОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №2"" ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ",37899741,Амбулаторія загальної практики - сімейної медицини №4,1210100000.0,"ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, вулиця Перемоги, 113",392.0,48.4100295,35.0124973
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДНІПРОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №2"" ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ",37899741,Амбулаторія загальної практики - сімейної медицини №2,1210100000.0,"ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, проспект Богдана Хмельницького, 19",547.0,48.440915999999994,35.023270700000005
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДНІПРОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №2"" ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ",37899741,Амбулаторія загальної практики - сімейної медицини №1,1210100000.0,"ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, проспект Богдана Хмельницького, 19",669.0,48.441016,35.02337070000001
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДНІПРОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №2"" ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ",37899741,Амбулаторія загальної практики - сімейної медицини №6,1210100000.0,"ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, вулиця Сурикова, 36",392.0,48.3822807,34.987502899999996
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДНІПРОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №2"" ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ",37899741,Амбулаторія загальної практики - сімейної медицини №5,1210100000.0,"ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, вулиця Гладкова, 22",1412.0,48.407821899999995,35.0076689
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДНІПРОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №2"" ДНІПРОВСЬКОЇ МІСЬКОЇ РАДИ",37899741,Амбулаторія загальної практики - сімейної медицини №3,1210100000.0,"ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, вулиця Воскресенська, 2Д",773.0,48.4710256,35.0433479
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛИСЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" ТИСМЕНИЦЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ",01993470,Поліклінічне відділення Лисецької ЦРЛ,2625855600.0,"ІВАНО-ФРАНКІВСЬКА область, смт. ЛИСЕЦЬ, вулиця Радчанська, 10",1773.0,48.8673363,24.613294399999997
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЛИСЕЦЬКА ЦЕНТРАЛЬНА РАЙОННА ЛІКАРНЯ"" ТИСМЕНИЦЬКОЇ РАЙОННОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ",01993470,Старолисецька лікарська амбулаторія загальної практики -сімейної медицини,2625885801.0,"ІВАНО-ФРАНКІВСЬКА область, село СТАРИЙ ЛИСЕЦЬ, вулиця Лисецька, 6",275.0,48.878568900000005,24.5968103
"Комунальне некомерційне підприємство ""Ржищівський міський центр первинної медико-санітарної допомоги"" Ржищівської міської ради",42637772,Ржищівський міський  ЦПМСД,3211300000.0,"КИЇВСЬКА область, місто РЖИЩІВ, вулиця Соборна, 40",2098.0,49.96586729999999,31.043374800000002
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ №24"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ",31766242,Структурний підрозділ для надання первинної медичної (медико-санітарної) допомоги (Гагаріна),6310100000.0,"ХАРКІВСЬКА область, місто ХАРКІВ, проспект Гагаріна, 174/2",310.0,49.93372279999999,36.2618097
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ №24"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ",31766242,Структурний підрозділ для надання первинної медичної (медико-санітарної) допомоги (Вокзальна),6310100000.0,"ХАРКІВСЬКА область, місто ХАРКІВ, вулиця Вокзальна, 10",1543.0,49.9367676,36.2445218
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ №24"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ",31766242,Структурний підрозділ для надання первинної медичної (медико-санітарної) допомоги (Руставелі),6310100000.0,"ХАРКІВСЬКА область, місто ХАРКІВ, провулок Руставелі, 4А",2344.0,49.9887513,36.249332
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ДИТЯЧА КЛІНІЧНА ЛІКАРНЯ №24"" ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ",31766242,Структурний підрозділ для надання первинної медичної (медико-санітарної) допомоги (Тернопільська),6310100000.0,"ХАРКІВСЬКА область, місто ХАРКІВ, вулиця Тернопільська, 21",283.0,49.9132944,36.2238464
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ІЛАЙА ФЕМЕЛІ""",40711293,Сімейна клініка в ЖК Комфорт Таун,8000000000.0,"М.КИЇВ, ДНІПРОВСЬКИЙ район, місто КИЇВ, вулиця Регенераторна, 4",1893.0,50.4358593,30.6208501
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МАГДАЛИНІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ РАЙОННОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ",37555384,"Гупалівська СЛА ЗПСМ (КЗ ""Магдалинівський ЦПМСД"")",1222381501.0,"ДНІПРОПЕТРОВСЬКА область, МАГДАЛИНІВСЬКИЙ район, село ГУПАЛІВКА, вулиця Центральна, 1",113.0,49.10778679999999,34.7299619
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МАГДАЛИНІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ РАЙОННОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ",37555384,"Почино-Софіївська АЗПСМ (КЗ ""Магдалинівський ЦПМСД"")",1222386101.0,"ДНІПРОПЕТРОВСЬКА область, МАГДАЛИНІВСЬКИЙ район, село ПОЧИНО-СОФІЇВКА, вулиця Мирна, 1",83.0,48.8923838,35.0588384
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МАГДАЛИНІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ РАЙОННОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ",37555384,"Приорільська АЗПСМ (КЗ ""Магдалинівський ЦПМСД"")",1222386801.0,"ДНІПРОПЕТРОВСЬКА область, МАГДАЛИНІВСЬКИЙ район, селище ПРИОРІЛЬСЬКЕ, вулиця Молодіжна, 1",106.0,48.97763320000001,34.99088820000001
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МАГДАЛИНІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ РАЙОННОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ",37555384,Магдалинівська АЗПСМ (КЗ \,1222355100.0,"ДНІПРОПЕТРОВСЬКА область, МАГДАЛИНІВСЬКИЙ район, смт. МАГДАЛИНІВКА, вулиця Прозорова, 1-Б",553.0,48.9104774,34.9115965
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МАГДАЛИНІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ РАЙОННОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ",37555384,"Личківська АЗПСМ (КЗ ""Магдалинівський ЦПМСД"")",1222384001.0,"ДНІПРОПЕТРОВСЬКА область, МАГДАЛИНІВСЬКИЙ район, село ЛИЧКОВЕ, вулиця Лікарська, 1",94.0,49.0918609,35.199705200000004
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МАГДАЛИНІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ РАЙОННОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ",37555384,"Очеретуватівська АЗПСМ (КЗ ""Магдалинівський ЦПМСД"")",1222385501.0,"ДНІПРОПЕТРОВСЬКА область, МАГДАЛИНІВСЬКИЙ район, село ОЧЕРЕТУВАТЕ, вулиця Акопяна, 34",108.0,48.719089700000005,35.001722799999996
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МАГДАЛИНІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАГДАЛИНІВСЬКОЇ РАЙОННОЇ РАДИ ДНІПРОПЕТРОВСЬКОЇ ОБЛАСТІ",37555384,"Новопетрівка АЗПСМ (КЗ ""Магдалинівський ЦПМСД"")",1222385001.0,"ДНІПРОПЕТРОВСЬКА область, МАГДАЛИНІВСЬКИЙ район, село НОВОПЕТРІВКА, вулиця Миру, 23",676.0,49.008200200000005,34.9772201
СЕМЕНЮК НАТАЛІЯ АНАТОЛІЇВНА,----------,кабінет педіатра,6820910100.0,"ХМЕЛЬНИЦЬКА область, місто ВОЛОЧИСЬК, вулиця Незалежності, 64",409.0,49.5363943,26.2156186
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЧЕРНІГІВСЬКА МІСЬКА ЛІКАРНЯ № 1"" ЧЕРНІГІВСЬКОЇ МІСЬКОЇ РАДИ",02006596,Відділення по наданню первинної медичної допомоги населенню 1п/в,7410100000.0,"ЧЕРНІГІВСЬКА область, місто ЧЕРНІГІВ, проспект Миру, 36",9020.0,51.495622,31.290821
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЧЕРНІГІВСЬКА МІСЬКА ЛІКАРНЯ № 1"" ЧЕРНІГІВСЬКОЇ МІСЬКОЇ РАДИ",02006596,"Відділення по наданню первинної медичної допомоги населенню ""Подусівка""",7410100000.0,"ЧЕРНІГІВСЬКА область, місто ЧЕРНІГІВ, вулиця Гагаріна, 6",2556.0,51.498886999999996,31.256352000000003
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЧЕРНІГІВСЬКА МІСЬКА ЛІКАРНЯ № 1"" ЧЕРНІГІВСЬКОЇ МІСЬКОЇ РАДИ",02006596,Відділення по наданню первинної медичної допомоги населенню 3п/в,7410100000.0,"ЧЕРНІГІВСЬКА область, місто ЧЕРНІГІВ, проспект Миру, 44",16880.0,51.498376,31.286663
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЧЕРНІГІВСЬКА МІСЬКА ЛІКАРНЯ № 1"" ЧЕРНІГІВСЬКОЇ МІСЬКОЇ РАДИ",02006596,"Відділення по наданню первинної медичної допомоги населенню ""Масани""",7410100000.0,"ЧЕРНІГІВСЬКА область, місто ЧЕРНІГІВ, вулиця Красносільського, 73а",2797.0,51.517319,31.23377
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ КРЕМІНСЬКОЇ РАЙОННОЇ РАДИ""",38086042,Кремінська міська лікарська амбулаторія загальної практики - сімейної медицини №3,4421610100.0,"ЛУГАНСЬКА область, КРЕМІНСЬКИЙ район, місто КРЕМІННА, вулиця Донецька, 108",633.0,49.0498833,38.239849
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ КРЕМІНСЬКОЇ РАЙОННОЇ РАДИ""",38086042,Кремінська лікарська амбулаторія загальної практики - сімейної медицини №2,4421610100.0,"ЛУГАНСЬКА область, КРЕМІНСЬКИЙ район, місто КРЕМІННА, площа Паркова, 60А",154.0,49.0343928,38.20295479999999
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ КРЕМІНСЬКОЇ РАЙОННОЇ РАДИ""",38086042,Новоастраханська сільська лікарська амбулаторія загальної практики-сімейної медицини,4421684301.0,"ЛУГАНСЬКА область, КРЕМІНСЬКИЙ район, село НОВА АСТРАХАНЬ, вулиця Центральна, 38",299.0,49.123439399999995,38.6142872
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ КРЕМІНСЬКОЇ РАЙОННОЇ РАДИ""",38086042,Новокраснянська сільська лікарська амбулаторія загальної практики-сімейної медицини,4421685401.0,"ЛУГАНСЬКА область, КРЕМІНСЬКИЙ район, село НОВОКРАСНЯНКА, вулиця Центральна, 85-а",41.0,49.138656,38.2660785
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ КРЕМІНСЬКОЇ РАЙОННОЇ РАДИ""",38086042,Кремінська міська лікарська амбулаторія загальної практики - сімейної медицини,4421610100.0,"ЛУГАНСЬКА область, КРЕМІНСЬКИЙ район, місто КРЕМІННА, вулиця Побєди, 1 А",1883.0,49.0422268,38.2176555
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ КРЕМІНСЬКОЇ РАЙОННОЇ РАДИ""",38086042,Кремінська лікарська амбулаторія загальної практики - сімейної медицини №4 ,4421610100.0,"ЛУГАНСЬКА область, КРЕМІНСЬКИЙ район, місто КРЕМІННА, провулок Медовий, 1А",62.0,49.04222670000001,38.2176555
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ КРЕМІНСЬКОЇ РАЙОННОЇ РАДИ""",38086042,Варварівська  сільська лікарська амбулаторія загальної практики-сімейної медицини,4421681001.0,"ЛУГАНСЬКА область, КРЕМІНСЬКИЙ район, село ВАРВАРІВКА, вулиця Шкільна, 2",53.0,49.0726166,38.4045792
СИДОРЕНКО НАДІЯ ВАЛЕРІЇВНА,----------,СИДОРЕНКО НАДІЯ ВАЛЕРІЇВНА,6311000000.0,"ХАРКІВСЬКА область, місто ЛОЗОВА, вулиця Благовіщенська, 8",177.0,48.890236200000004,36.308001000000004
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО - САНІТАРНОЇ ДОПОМОГИ СЕЛИДІВСЬКОЇ МІСЬКОЇ РАДИ""",37791248,Амбулаторія загальної практики-сімейної медицини № 5 смт.Курахівка,1413845900.0,"ДОНЕЦЬКА область, смт. КУРАХІВКА, вулиця Миру, 19",16.0,48.0289531,37.374891299999994
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО - САНІТАРНОЇ ДОПОМОГИ СЕЛИДІВСЬКОЇ МІСЬКОЇ РАДИ""",37791248,Амбулаторія загальної практики-сімейної медицини № 3 смт.Цукурине,1413846500.0,"ДОНЕЦЬКА область, смт. ЦУКУРИНЕ, вулиця Центральна, 10а",59.0,48.08423870000001,37.308759
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО - САНІТАРНОЇ ДОПОМОГИ СЕЛИДІВСЬКОЇ МІСЬКОЇ РАДИ""",37791248,Амбулаторія загальної практики-сімейної медицини № 6 м.Українськ,1413870900.0,"ДОНЕЦЬКА область, місто УКРАЇНСЬК, вулиця Віталія Куприєнка, 20",340.0,48.0968029,37.362548700000005
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО - САНІТАРНОЇ ДОПОМОГИ СЕЛИДІВСЬКОЇ МІСЬКОЇ РАДИ""",37791248,Амбулаторія загальної практики-сімейної медицини № 1 м.Селидове,1413800000.0,"ДОНЕЦЬКА область, місто СЕЛИДОВЕ, вулиця Черняховського, 48",1883.0,48.1491223,37.3160771
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО - САНІТАРНОЇ ДОПОМОГИ СЕЛИДІВСЬКОЇ МІСЬКОЇ РАДИ""",37791248,Амбулаторія загальної практики-сімейної медицини № 4 м.Гірник,1413870300.0,"ДОНЕЦЬКА область, місто ГІРНИК, вулиця Свободи, 25",360.0,48.05355170000001,37.3703446
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО - САНІТАРНОЇ ДОПОМОГИ СЕЛИДІВСЬКОЇ МІСЬКОЇ РАДИ""",37791248,Амбулаторія загальної практики-сімейної медицини № 2 м.Селидове,1413800000.0,"ДОНЕЦЬКА область, місто СЕЛИДОВЕ, вулиця Центральна, 108",1686.0,48.1417726,37.30235379999999
"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ДАШІВСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ - СІМЕЙНОЇ МЕДИЦИНИ"" ДАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ",41830570,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ДАШІВСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ-СІМЕЙНОЇ МЕДИЦИНИ"" ДАШІВСЬКОЇ СЕЛИЩНОЇ РАДИ",521255400.0,"ВІННИЦЬКА область, ІЛЛІНЕЦЬКИЙ район, смт. ДАШІВ, вулиця Пирогова, 2",360.0,48.9958904,29.4398153
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МУРАФСЬКОЇ СІЛЬСЬКОЇ РАДИ ШАРГОРОДСЬКОГО РАЙОНУ ВІННИЦЬКОЇ ОБЛАСТІ",42303334,АЗПСМ с.Клекотина,525383001.0,"ВІННИЦЬКА область, ШАРГОРОДСЬКИЙ район, село КЛЕКОТИНА, вулиця Вишнева, 96",253.0,48.7914889,28.208282300000004
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МУРАФСЬКОЇ СІЛЬСЬКОЇ РАДИ ШАРГОРОДСЬКОГО РАЙОНУ ВІННИЦЬКОЇ ОБЛАСТІ",42303334,АЗПСМ с.Мурафа,525381801.0,"ВІННИЦЬКА область, ШАРГОРОДСЬКИЙ район, село МУРАФА, вулиця Жовтнева, 26А",154.0,48.7730858,28.215507799999997
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ВЕЛИКООЛЕКСАНДРІВСЬКОГО РАЙОНУ"" ВЕЛИКООЛЕКСАНДРІВСЬКОЇ РАЙОННОЇ РАДИ ХЕРСОНСЬКОЇ ОБЛАСТІ ",37920406,Новокам'янська сільська лікарська амбулаторія,6520983501.0,"ХЕРСОНСЬКА область, ВЕЛИКООЛЕКСАНДРІВСЬКИЙ район, село НОВА КАМ'ЯНКА, вулиця Херсонська, 1-Б",533.0,47.2187336,33.5810664
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ВЕЛИКООЛЕКСАНДРІВСЬКОГО РАЙОНУ"" ВЕЛИКООЛЕКСАНДРІВСЬКОЇ РАЙОННОЇ РАДИ ХЕРСОНСЬКОЇ ОБЛАСТІ ",37920406,Калинівська АЗПСМ,6520955700.0,"ХЕРСОНСЬКА область, ВЕЛИКООЛЕКСАНДРІВСЬКИЙ район, смт. КАЛИНІВСЬКЕ, вулиця Братів Сокорянських, 19",90.0,47.113480100000004,32.983505
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ВЕЛИКООЛЕКСАНДРІВСЬКОГО РАЙОНУ"" ВЕЛИКООЛЕКСАНДРІВСЬКОЇ РАЙОННОЇ РАДИ ХЕРСОНСЬКОЇ ОБЛАСТІ ",37920406,Давидівбрідська АЗПСМ,6520982001.0,"ХЕРСОНСЬКА область, ВЕЛИКООЛЕКСАНДРІВСЬКИЙ район, село ДАВИДІВ БРІД, вулиця Центральна, 17",73.0,47.2368259,33.1923521
