hospital_edrpou,hospital_name,id_item_short,date_month,name,oblast_name,sum
38637368,"КЗ ""Охтирський районний центр первинної медико-санітарної допомоги""",type:331,2017-10-01,Охтирський район,Сумська,3427600.0
38637368,"КЗ ""Охтирський районний центр первинної медико-санітарної допомоги""",type:331,2017-11-01,Охтирський район,Сумська,3080000.0
38637368,"КЗ ""Охтирський районний центр первинної медико-санітарної допомоги""",type:331,2018-01-01,Охтирський район,Сумська,834020.0
38637368,"КЗ ""Охтирський районний центр первинної медико-санітарної допомоги""",type:331,2018-05-01,Охтирський район,Сумська,3196952.0
38637368,"КЗ ""Охтирський районний центр первинної медико-санітарної допомоги""",type:39,2017-09-01,Охтирський район,Сумська,264000.0
38637368,"КЗ ""Охтирський районний центр первинної медико-санітарної допомоги""",type:39,2017-11-01,Охтирський район,Сумська,528000.0
38637368,"КЗ ""Охтирський районний центр первинної медико-санітарної допомоги""",type:44,2017-08-01,Охтирський район,Сумська,880000.0
38637368,"КЗ ""Охтирський районний центр первинної медико-санітарної допомоги""",type:44,2017-09-01,Охтирський район,Сумська,1320000.0
38637368,"КЗ ""Охтирський районний центр первинної медико-санітарної допомоги""",type:44,2017-11-01,Охтирський район,Сумська,761200.0
38637368,"КЗ ""Охтирський районний центр первинної медико-санітарної допомоги""",type:45,2017-11-01,Охтирський район,Сумська,11660000.0
38637368,"КЗ ""Охтирський районний центр первинної медико-санітарної допомоги""",type:45,2017-12-01,Охтирський район,Сумська,7480000.0
38637368,"Комунальне некомерційне підприємство ""Чернеччинський центр первинної медико-санітарної допомоги""",type:331,2018-11-01,Охтирський район,Сумська,8668000.0
38637368,"Комунальне некомерційне підприємство ""Чернеччинський центр первинної медико-санітарної допомоги""",type:331,2018-12-01,Охтирський район,Сумська,7700000.0
38637368,"Комунальне некомерційне підприємство ""Чернеччинський центр первинної медико-санітарної допомоги""",type:44,2018-12-01,Охтирський район,Сумська,8742800.0
38637368,"Комунальне некомерційне підприємство ""Чернеччинський центр первинної медико-санітарної допомоги""",type:44,2019-02-01,Охтирський район,Сумська,8140000.0
38637368,"Комунальне некомерційне підприємство ""Чернеччинський центр первинної медико-санітарної допомоги""",type:45,2018-11-01,Охтирський район,Сумська,17037680.0
38637368,"Комунальне некомерційне підприємство ""Чернеччинський центр первинної медико-санітарної допомоги""",type:45,2018-12-01,Охтирський район,Сумська,42124192.0
38637368,"Комунальне некомерційне підприємство ""Чернеччинський центр первинної медико-санітарної допомоги""",type:45,2019-02-01,Охтирський район,Сумська,8492000.0
38637368,"Комунальне некомерційне підприємство ""Чернеччинський центр первинної медико-санітарної допомоги""",type:45,2019-04-01,Охтирський район,Сумська,8800000.0
38637457,"КЗ ""Білозерський центр первинної медико-санітарної допомоги""",type:30,2017-12-01,Білозерський район,Херсонська,4953330.0
38637457,"КЗ ""Білозерський центр первинної медико-санітарної допомоги""",type:331,2017-12-01,Білозерський район,Херсонська,4230000.0
38637457,"КЗ ""Білозерський центр первинної медико-санітарної допомоги""",type:45,2016-12-01,Білозерський район,Херсонська,39428394.0
38637457,"КНП ""Центр первинної медико-санітарної допомоги Білозерського району"" Херсонської області Білозерської районної ради",type:30,2018-09-01,Білозерський район,Херсонська,4963200.0
38637457,"КНП ""Центр первинної медико-санітарної допомоги Білозерського району"" Херсонської області Білозерської районної ради",type:45,2018-08-01,Білозерський район,Херсонська,15036146.0
38637457,"КНП ""Центр первинної медико-санітарної допомоги Білозерського району"" Херсонської області Білозерської районної ради",type:45,2018-11-01,Білозерський район,Херсонська,9528968.0
38641714,"Комунальний заклад ""Вільшанський районний центр первинної медико-санітарної допомоги""",type:30,2018-07-01,Вільшанський район,Кіровоградська,4350000.0
38645054,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ТАРУТИНСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ТАРУТИНСЬКОЇ РАЙОННОЇ РАДИ ОДЕСЬКОЇ ОБЛАСТІ",type:331,2018-12-01,Тарутинський район,Одеська,2743200.0
38645054,"Комунальна установа ""Тарутинський районний центр первинної медико-санітарної допомоги""",type:331,2018-07-01,Тарутинський район,Одеська,7008000.0
38645269,"Комунальний заклад ""Корецький районний центр первинної медико-санітарної допомоги""",type:30,2016-08-01,Корецький район,Рівненська,37600.0
38645384,"КП ""Рокитнівський районний центр первинної медико - санітарної допомоги"" Рокитнівської районної ради Рівненської області""",type:30,2016-11-01,Рокитнівський район,Рівненська,300570.0
38645384,"КП ""Рокитнівський районний центр первинної медико - санітарної допомоги"" Рокитнівської районної ради Рівненської області""",type:30,2016-12-01,Рокитнівський район,Рівненська,101265.0
38645384,"КП ""Рокитнівський районний центр первинної медико - санітарної допомоги"" Рокитнівської районної ради Рівненської області""",type:30,2018-04-01,Рокитнівський район,Рівненська,20051760.0
38645384,"КП ""Рокитнівський районний центр первинної медико - санітарної допомоги"" Рокитнівської районної ради Рівненської області""",type:30,2019-03-01,Рокитнівський район,Рівненська,13957800.0
38645384,"КП ""Рокитнівський районний центр первинної медико - санітарної допомоги"" Рокитнівської районної ради Рівненської області""",type:331,2017-05-01,Рокитнівський район,Рівненська,434242.3800000018
38645384,"КП ""Рокитнівський районний центр первинної медико - санітарної допомоги"" Рокитнівської районної ради Рівненської області""",type:39,2016-11-01,Рокитнівський район,Рівненська,119970.0
38645384,"КП ""Рокитнівський районний центр первинної медико - санітарної допомоги"" Рокитнівської районної ради Рівненської області""",type:44,2016-11-01,Рокитнівський район,Рівненська,3879546.0
38645384,"КП ""Рокитнівський районний центр первинної медико - санітарної допомоги"" Рокитнівської районної ради Рівненської області""",type:44,2017-03-01,Рокитнівський район,Рівненська,124872.0
38645384,"КП ""Рокитнівський районний центр первинної медико - санітарної допомоги"" Рокитнівської районної ради Рівненської області""",type:44,2017-06-01,Рокитнівський район,Рівненська,8036700.0
38645384,"КП ""Рокитнівський районний центр первинної медико - санітарної допомоги"" Рокитнівської районної ради Рівненської області""",type:45,2016-11-01,Рокитнівський район,Рівненська,49020.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:30,2018-04-01,м. Тернопіль,Тернопільська,6024300.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:30,2018-05-01,м. Тернопіль,Тернопільська,7752200.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:30,2018-08-01,м. Тернопіль,Тернопільська,7939000.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:30,2018-12-01,м. Тернопіль,Тернопільська,52304000.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:30,2019-01-01,м. Тернопіль,Тернопільська,8406000.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:30,2019-02-01,м. Тернопіль,Тернопільська,29140800.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:331,2017-11-01,м. Тернопіль,Тернопільська,5277100.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:331,2017-12-01,м. Тернопіль,Тернопільська,33792213.39999965
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:331,2018-02-01,м. Тернопіль,Тернопільська,18077570.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:331,2018-03-01,м. Тернопіль,Тернопільська,932132.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:331,2018-04-01,м. Тернопіль,Тернопільська,1001715.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:331,2018-05-01,м. Тернопіль,Тернопільська,37360000.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:331,2018-06-01,м. Тернопіль,Тернопільська,3808842.659999992
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:331,2018-07-01,м. Тернопіль,Тернопільська,28991360.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:331,2018-08-01,м. Тернопіль,Тернопільська,18929845.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:331,2018-09-01,м. Тернопіль,Тернопільська,6119313952.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:331,2019-01-01,м. Тернопіль,Тернопільська,9134520.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:331,2019-02-01,м. Тернопіль,Тернопільська,90070290.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:39,2018-08-01,м. Тернопіль,Тернопільська,41301480.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:39,2018-09-01,м. Тернопіль,Тернопільська,42240150.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:44,2018-09-01,м. Тернопіль,Тернопільська,152545139.039995
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:45,2017-12-01,м. Тернопіль,Тернопільська,53934764.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:45,2018-02-01,м. Тернопіль,Тернопільська,32671320.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:45,2018-06-01,м. Тернопіль,Тернопільська,4285192.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:45,2018-08-01,м. Тернопіль,Тернопільська,771136552.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:45,2018-11-01,м. Тернопіль,Тернопільська,223345085.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:45,2019-01-01,м. Тернопіль,Тернопільська,113515091.0
38645610,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги""",type:45,2019-02-01,м. Тернопіль,Тернопільська,70920021.0
38645610,"Тернопільський міський комунальний заклад ""Центр первинної медико-санітарної допомоги""",type:30,2016-07-01,м. Тернопіль,Тернопільська,18680000.0
38645610,"Тернопільський міський комунальний заклад ""Центр первинної медико-санітарної допомоги""",type:30,2016-12-01,м. Тернопіль,Тернопільська,373600000.0
38645610,"Тернопільський міський комунальний заклад ""Центр первинної медико-санітарної допомоги""",type:331,2016-11-01,м. Тернопіль,Тернопільська,1844650.0
38645610,"Тернопільський міський комунальний заклад ""Центр первинної медико-санітарної допомоги""",type:331,2017-03-01,м. Тернопіль,Тернопільська,18680000.0
38645610,"Тернопільський міський комунальний заклад ""Центр первинної медико-санітарної допомоги""",type:331,2017-10-01,м. Тернопіль,Тернопільська,31454785.0
38645610,"Тернопільський міський комунальний заклад ""Центр первинної медико-санітарної допомоги""",type:39,2016-08-01,м. Тернопіль,Тернопільська,4203000.0
38645610,"Тернопільський міський комунальний заклад ""Центр первинної медико-санітарної допомоги""",type:45,2017-06-01,м. Тернопіль,Тернопільська,153736400.0
38645610,"Тернопільський міський комунальний заклад ""Центр первинної медико-санітарної допомоги""",type:45,2017-10-01,м. Тернопіль,Тернопільська,75080057.0
38645871,"КЗ ""Олешківський районний центр первинної медико-санітарної допомоги""",type:30,2018-06-01,Олешківський район,Херсонська,10939500.0
38645871,"КЗ ""Олешківський районний центр первинної медико-санітарної допомоги""",type:331,2017-07-01,Олешківський район,Херсонська,20562300.0
38645871,"КЗ ""Олешківський районний центр первинної медико-санітарної допомоги""",type:331,2017-10-01,Олешківський район,Херсонська,42820470.0
38645871,"КЗ ""Олешківський районний центр первинної медико-санітарної допомоги""",type:39,2018-06-01,Олешківський район,Херсонська,8791200.0
38645871,"КЗ ""Олешківський районний центр первинної медико-санітарної допомоги""",type:44,2016-12-01,Олешківський район,Херсонська,5445000.000000003
38645871,"КЗ ""Олешківський районний центр первинної медико-санітарної допомоги""",type:44,2017-12-01,Олешківський район,Херсонська,5326200.0
38645871,"КЗ ""Олешківський районний центр первинної медико-санітарної допомоги""",type:45,2017-06-01,Олешківський район,Херсонська,7121862.0
38645871,"КЗ ""Олешківський районний центр первинної медико-санітарної допомоги""",type:45,2017-08-01,Олешківський район,Херсонська,21759615.90000008
38645871,"КЗ ""Олешківський районний центр первинної медико-санітарної допомоги""",type:45,2017-12-01,Олешківський район,Херсонська,51624342.0
38645871,"КЗ ""Олешківський районний центр первинної медико-санітарної допомоги""",type:45,2018-05-01,Олешківський район,Херсонська,11767140.0
38645871,"КЗ ""Олешківський районний центр первинної медико-санітарної допомоги""",type:45,2018-06-01,Олешківський район,Херсонська,11767140.0
38645871,"КЗ ""Олешківський районний центр первинної медико-санітарної допомоги""",type:48,2018-03-01,Олешківський район,Херсонська,18711000.0
38645871,"КЗ ""Цюрупинський центр первинної медико-санітарної допомоги""",type:44,2016-10-01,Олешківський район,Херсонська,7745434.289999996
38645871,"КЗ ""Цюрупинський центр первинної медико-санітарної допомоги""",type:45,2016-09-01,Олешківський район,Херсонська,26896115.070000052
38645871,"КЗ ""Цюрупинський центр первинної медико-санітарної допомоги""",type:45,2016-10-01,Олешківський район,Херсонська,21806516.159999967
38645871,"Комунальне некомерційне підприємство ""Олешківський центр первинної медико-санітарної допомоги"" Олешківської районної ради Херсонської області",type:331,2018-10-01,Олешківський район,Херсонська,25740000.0
38645871,"Комунальне некомерційне підприємство ""Олешківський центр первинної медико-санітарної допомоги"" Олешківської районної ради Херсонської області",type:331,2018-11-01,Олешківський район,Херсонська,11848320.0
38645871,"Комунальне некомерційне підприємство ""Олешківський центр первинної медико-санітарної допомоги"" Олешківської районної ради Херсонської області",type:44,2018-08-01,Олешківський район,Херсонська,7326000.0
38645871,"Комунальне некомерційне підприємство ""Олешківський центр первинної медико-санітарної допомоги"" Олешківської районної ради Херсонської області",type:45,2018-11-01,Олешківський район,Херсонська,12074733.0
38646750,"КЗ КЗ ЖРР ""Центр ПМСД Жашківського району""",type:30,2018-07-01,Жашківський район,Черкаська,8726760.0
38646750,"КЗ КЗ ЖРР ""Центр ПМСД Жашківського району""",type:30,2018-08-01,Жашківський район,Черкаська,1680000.0
38646750,"КЗ КЗ ЖРР ""Центр ПМСД Жашківського району""",type:331,2017-12-01,Жашківський район,Черкаська,6432123.600000007
38646750,"КЗ КЗ ЖРР ""Центр ПМСД Жашківського району""",type:39,2017-03-01,Жашківський район,Черкаська,16758000.0
38646750,"КЗ КЗ ЖРР ""Центр ПМСД Жашківського району""",type:45,2016-11-01,Жашківський район,Черкаська,16716000.0
38646750,"КЗ КЗ ЖРР ""Центр ПМСД Жашківського району""",type:45,2016-12-01,Жашківський район,Черкаська,43025640.0
38646750,"КЗ КЗ ЖРР ""Центр ПМСД Жашківського району""",type:45,2017-04-01,Жашківський район,Черкаська,7056000.0
38646750,"КЗ КЗ ЖРР ""Центр ПМСД Жашківського району""",type:45,2017-10-01,Жашківський район,Черкаська,9660000.0
38646750,"КЗ КЗ ЖРР ""Центр ПМСД Жашківського району""",type:45,2017-12-01,Жашківський район,Черкаська,5791968.0
38646750,КП Комунальне некомерційне підприємство Центр первинної медико-санітарної допомоги в Жашківському районі,type:30,2018-10-01,Жашківський район,Черкаська,1500660.0
38646750,КП Комунальне некомерційне підприємство Центр первинної медико-санітарної допомоги в Жашківському районі,type:30,2018-11-01,Жашківський район,Черкаська,614460.0
38652480,"КЗ ""Турійський центр ПМСД""",type:39,2016-09-01,Підгаєцький район,Тернопільська,291500.0
38652480,"КЗ ""Турійський центр ПМСД""",type:39,2016-12-01,Підгаєцький район,Тернопільська,662500.0
38652480,"КЗ ""Турійський центр ПМСД""",type:44,2016-09-01,Підгаєцький район,Тернопільська,1113000.0
38652480,"КЗ ""Турійський центр ПМСД""",type:44,2016-11-01,Підгаєцький район,Тернопільська,398984.0
38656312,КП Іванівський РЦПМСД,type:30,2017-12-01,Іванівський район,Херсонська,1372000.0
38661186,КЗ Арцизький районний центр первинної медико-санітарної допомоги,type:45,2016-09-01,Арцизький район,Одеська,6101159.0
38661186,"КЗОЗ ""КЗ ""Арцизький районний центр первинної медико-санітарної допомоги""""",type:30,2018-04-01,Арцизький район,Одеська,2318000.0
38661186,"КЗОЗ ""КЗ ""Арцизький районний центр первинної медико-санітарної допомоги""""",type:30,2018-06-01,Арцизький район,Одеська,11590000.0
38661186,"КЗОЗ ""КЗ ""Арцизький районний центр первинної медико-санітарної допомоги""""",type:331,2017-10-01,Арцизький район,Одеська,549000.0
38661186,"КЗОЗ ""КЗ ""Арцизький районний центр первинної медико-санітарної допомоги""""",type:331,2017-12-01,Арцизький район,Одеська,4148000.0
38661186,"КЗОЗ ""КЗ ""Арцизький районний центр первинної медико-санітарної допомоги""""",type:44,2017-12-01,Арцизький район,Одеська,2440000.0
38661186,"КЗОЗ ""КЗ ""Арцизький районний центр первинної медико-санітарної допомоги""""",type:45,2017-08-01,Арцизький район,Одеська,11705473.0
38661186,"КЗОЗ ""КЗ ""Арцизький районний центр первинної медико-санітарної допомоги""""",type:45,2017-10-01,Арцизький район,Одеська,81473881.40000002
38661186,"КЗОЗ ""КЗ ""Арцизький районний центр первинної медико-санітарної допомоги""""",type:45,2017-11-01,Арцизький район,Одеська,863465.980000001
38661186,"КЗОЗ ""КЗ ""Арцизький районний центр первинної медико-санітарної допомоги""""",type:45,2018-04-01,Арцизький район,Одеська,10369878.0
38661186,"КНП ""ЦПМСД Арцизької РР Одеської обл"".",type:30,2018-12-01,Арцизький район,Одеська,4270000.0
38661186,"КНП ""ЦПМСД Арцизької РР Одеської обл"".",type:45,2019-03-01,Арцизький район,Одеська,69111412.16999994
38661783,"КЗ ""Липоводолинський районний Центр первинної медико-санітарної допомоги""",type:30,2016-12-01,Липоводолинський район,Сумська,2170000.0
38661783,"КЗ ""Липоводолинський районний Центр первинної медико-санітарної допомоги""",type:331,2016-12-01,Липоводолинський район,Сумська,1416800.0
38661783,"КЗ ""Липоводолинський районний Центр первинної медико-санітарної допомоги""",type:331,2017-11-01,Липоводолинський район,Сумська,2266880.0
38661783,"КЗ ""Липоводолинський районний Центр первинної медико-санітарної допомоги""",type:331,2017-12-01,Липоводолинський район,Сумська,313600.0
38661783,"КЗ ""Липоводолинський районний Центр первинної медико-санітарної допомоги""",type:39,2017-12-01,Липоводолинський район,Сумська,154000.0
38661783,"КЗ ""Липоводолинський районний Центр первинної медико-санітарної допомоги""",type:44,2017-12-01,Липоводолинський район,Сумська,168000.0
38665243,"КЗ ""Міловський районний центр первинної медико-санітарної допомоги""",type:30,2016-12-01,Міловський район,Луганська,936000.0
38665243,"КЗ ""Міловський районний центр первинної медико-санітарної допомоги""",type:30,2017-11-01,Міловський район,Луганська,1036080.0
38665243,"КЗ ""Міловський районний центр первинної медико-санітарної допомоги""",type:30,2018-07-01,Міловський район,Луганська,1437570.0
38665243,"КЗ ""Міловський районний центр первинної медико-санітарної допомоги""",type:331,2016-12-01,Міловський район,Луганська,687078.0
38665243,"КЗ ""Міловський районний центр первинної медико-санітарної допомоги""",type:331,2017-12-01,Міловський район,Луганська,637200.0
38665243,"КЗ ""Міловський районний центр первинної медико-санітарної допомоги""",type:331,2018-02-01,Міловський район,Луганська,36324.0
38665243,"КЗ ""Міловський районний центр первинної медико-санітарної допомоги""",type:331,2018-03-01,Міловський район,Луганська,116532.0
38665243,"КЗ ""Міловський районний центр первинної медико-санітарної допомоги""",type:331,2018-05-01,Міловський район,Луганська,16848.0
38665243,"КЗ ""Міловський районний центр первинної медико-санітарної допомоги""",type:331,2018-07-01,Міловський район,Луганська,17338.139999999996
38665243,"КЗ ""Міловський районний центр первинної медико-санітарної допомоги""",type:331,2018-09-01,Міловський район,Луганська,65572.20000000001
38665243,"КЗ ""Міловський районний центр первинної медико-санітарної допомоги""",type:331,2018-10-01,Міловський район,Луганська,566231.76
38665243,"КП ""Міловський районний центр первинної медико-санітарної допомоги""",type:30,2018-12-01,Міловський район,Луганська,1166832.0
38665243,"КП ""Міловський районний центр первинної медико-санітарної допомоги""",type:331,2019-02-01,Міловський район,Луганська,61981.38
38665243,"КП ""Міловський районний центр первинної медико-санітарної допомоги""",type:331,2019-03-01,Міловський район,Луганська,107990.82
38668003,"Комунальне некомерційне підприємство "" Млинівський центр первинної медико-санітарної допомоги"" Млинівської селищної ради Рівненської області",type:331,2018-11-01,Млинівський район,Рівненська,1995000.0
38668003,"Комунальне некомерційне підприємство "" Млинівський центр первинної медико-санітарної допомоги"" Млинівської селищної ради Рівненської області",type:331,2018-12-01,Млинівський район,Рівненська,8358000.0
38668003,"Комунальне некомерційне підприємство "" Млинівський центр первинної медико-санітарної допомоги"" Млинівської селищної ради Рівненської області",type:331,2019-03-01,Млинівський район,Рівненська,132300000.0
38668003,"комунальний заклад "" Млинівський районний центр первинної медико-санітарної допомоги"" Млинівської районної ради Рівненської області",type:331,2016-09-01,Млинівський район,Рівненська,1050000.0
38668003,"комунальний заклад "" Млинівський районний центр первинної медико-санітарної допомоги"" Млинівської районної ради Рівненської області",type:331,2016-10-01,Млинівський район,Рівненська,477750.0
38668003,"комунальний заклад "" Млинівський районний центр первинної медико-санітарної допомоги"" Млинівської районної ради Рівненської області",type:331,2016-11-01,Млинівський район,Рівненська,316050.0
38672910,Камінь-Каширський центр первинної медичної (медико-санітарної) допомоги,type:30,2016-11-01,Камінь-Каширський район,Волинська,1177100.0
38672910,Камінь-Каширський центр первинної медичної (медико-санітарної) допомоги,type:30,2016-12-01,Камінь-Каширський район,Волинська,1072800.0
38672910,Камінь-Каширський центр первинної медичної (медико-санітарної) допомоги,type:331,2016-11-01,Камінь-Каширський район,Волинська,2002560.0
38672910,Камінь-Каширський центр первинної медичної (медико-санітарної) допомоги,type:331,2016-12-01,Камінь-Каширський район,Волинська,2730425.0
38672910,Камінь-Каширський центр первинної медичної (медико-санітарної) допомоги,type:331,2017-07-01,Камінь-Каширський район,Волинська,1519800.0
38672910,Камінь-Каширський центр первинної медичної (медико-санітарної) допомоги,type:331,2017-11-01,Камінь-Каширський район,Волинська,2667100.0
38672910,Камінь-Каширський центр первинної медичної (медико-санітарної) допомоги,type:331,2017-12-01,Камінь-Каширський район,Волинська,1178590.0
38672910,Камінь-Каширський центр первинної медичної (медико-санітарної) допомоги,type:331,2018-08-01,Камінь-Каширський район,Волинська,510772.0
38672910,Камінь-Каширський центр первинної медичної (медико-санітарної) допомоги,type:44,2016-12-01,Камінь-Каширський район,Волинська,2756500.0
38672910,"Комунальне некомерційне підприємство ""Камінь-Каширський центр первинної медико-санітарної допомоги"" Камінь-Каширської районної ради",type:30,2018-09-01,Камінь-Каширський район,Волинська,745000.0
38672910,"Комунальне некомерційне підприємство ""Камінь-Каширський центр первинної медико-санітарної допомоги"" Камінь-Каширської районної ради",type:30,2019-02-01,Камінь-Каширський район,Волинська,745000.0
38672910,"Комунальне некомерційне підприємство ""Камінь-Каширський центр первинної медико-санітарної допомоги"" Камінь-Каширської районної ради",type:331,2018-12-01,Камінь-Каширський район,Волинська,2026400.0
38672910,"Комунальне некомерційне підприємство ""Камінь-Каширський центр первинної медико-санітарної допомоги"" Камінь-Каширської районної ради",type:331,2019-02-01,Камінь-Каширський район,Волинська,44104000.0
38680455,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДОБРОВЕЛИЧКІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ДОБРОВЕЛИЧКІВСЬКОЇ РАЙОННОЇ РАДИ КІРОВОГРАДСЬКОЇ ОБЛАСТІ",type:48,2019-02-01,Добровеличківський район,Кіровоградська,6372944.0
38680455,"КП ""КОМУНАЛЬНИЙ ЗАКЛАД ""ДОБРОВЕЛИЧКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""""",type:30,2016-07-01,Добровеличківський район,Кіровоградська,649000.0
38680455,"КП ""КОМУНАЛЬНИЙ ЗАКЛАД ""ДОБРОВЕЛИЧКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""""",type:30,2016-11-01,Добровеличківський район,Кіровоградська,649000.0
38680455,"КП ""КОМУНАЛЬНИЙ ЗАКЛАД ""ДОБРОВЕЛИЧКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""""",type:30,2016-12-01,Добровеличківський район,Кіровоградська,283200.0
38680455,"КП ""КОМУНАЛЬНИЙ ЗАКЛАД ""ДОБРОВЕЛИЧКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""""",type:30,2017-12-01,Добровеличківський район,Кіровоградська,3245000.0
38680455,"КП ""КОМУНАЛЬНИЙ ЗАКЛАД ""ДОБРОВЕЛИЧКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""""",type:30,2018-04-01,Добровеличківський район,Кіровоградська,3805500.0
38680455,"КП ""КОМУНАЛЬНИЙ ЗАКЛАД ""ДОБРОВЕЛИЧКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""""",type:30,2018-06-01,Добровеличківський район,Кіровоградська,10072480.0
38680455,"КП ""КОМУНАЛЬНИЙ ЗАКЛАД ""ДОБРОВЕЛИЧКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""""",type:331,2016-09-01,Добровеличківський район,Кіровоградська,856939.6000000008
38680455,"КП ""КОМУНАЛЬНИЙ ЗАКЛАД ""ДОБРОВЕЛИЧКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""""",type:331,2016-10-01,Добровеличківський район,Кіровоградська,948069.2299999988
38680455,"КП ""КОМУНАЛЬНИЙ ЗАКЛАД ""ДОБРОВЕЛИЧКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""""",type:331,2016-12-01,Добровеличківський район,Кіровоградська,2301000.0
38680455,"КП ""КОМУНАЛЬНИЙ ЗАКЛАД ""ДОБРОВЕЛИЧКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""""",type:331,2017-05-01,Добровеличківський район,Кіровоградська,1298000.0
38680455,"КП ""КОМУНАЛЬНИЙ ЗАКЛАД ""ДОБРОВЕЛИЧКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""""",type:331,2017-08-01,Добровеличківський район,Кіровоградська,1770000.0
38680455,"КП ""КОМУНАЛЬНИЙ ЗАКЛАД ""ДОБРОВЕЛИЧКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""""",type:331,2017-09-01,Добровеличківський район,Кіровоградська,472000.0
