legal_entity_id,legal_entity_name,legal_entity_edrpou,period,sum
c12f2aa5-d788-4a47-9f7c-ad03c8006b18,БОРТНИК В'ЯЧЕСЛАВ ІГОРОВИЧ,----------,З 2019.07.01 по 2019.07.15,"1788,58"
c12f2aa5-d788-4a47-9f7c-ad03c8006b18,БОРТНИК В'ЯЧЕСЛАВ ІГОРОВИЧ,----------,З 2019.07.16 по 2019.07.31,"5392,15"
c12f2aa5-d788-4a47-9f7c-ad03c8006b18,БОРТНИК В'ЯЧЕСЛАВ ІГОРОВИЧ,----------,З 2019.08.01 по 2019.08.15,"2823,94"
c12f2aa5-d788-4a47-9f7c-ad03c8006b18,БОРТНИК В'ЯЧЕСЛАВ ІГОРОВИЧ,----------,З 2019.08.16 по 2019.08.31,"3214,98"
c12f2aa5-d788-4a47-9f7c-ad03c8006b18,БОРТНИК В'ЯЧЕСЛАВ ІГОРОВИЧ,----------,З 2019.09.01 по 2019.09.15,"3225,53"
c14d6e99-055f-41a9-bed8-8c59013c5992,"ПРИВАТНЕ ПІДПРИЄМСТВО ""АПТЕКА ""ЗДОРОВ'Я - 2011""",37528701,З 2019.07.01 по 2019.07.15,"836,18"
c14d6e99-055f-41a9-bed8-8c59013c5992,"ПРИВАТНЕ ПІДПРИЄМСТВО ""АПТЕКА ""ЗДОРОВ'Я - 2011""",37528701,З 2019.07.16 по 2019.07.31,"1039,01"
c14d6e99-055f-41a9-bed8-8c59013c5992,"ПРИВАТНЕ ПІДПРИЄМСТВО ""АПТЕКА ""ЗДОРОВ'Я - 2011""",37528701,З 2019.08.01 по 2019.08.15,"485,59"
c14d6e99-055f-41a9-bed8-8c59013c5992,"ПРИВАТНЕ ПІДПРИЄМСТВО ""АПТЕКА ""ЗДОРОВ'Я - 2011""",37528701,З 2019.08.16 по 2019.08.31,"3274,84"
c1d9dad3-b243-4264-8021-a48ecf624659,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АПТЕКА ""ФАРМ-ЛАЙН К""",37913190,З 2019.05.16 по 2019.05.31,"16,90"
c1d9dad3-b243-4264-8021-a48ecf624659,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АПТЕКА ""ФАРМ-ЛАЙН К""",37913190,З 2019.06.01 по 2019.06.15,"1968,98"
c1d9dad3-b243-4264-8021-a48ecf624659,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АПТЕКА ""ФАРМ-ЛАЙН К""",37913190,З 2019.06.16 по 2019.06.30,"3678,91"
c1d9dad3-b243-4264-8021-a48ecf624659,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АПТЕКА ""ФАРМ-ЛАЙН К""",37913190,З 2019.07.01 по 2019.07.15,"10438,82"
c1d9dad3-b243-4264-8021-a48ecf624659,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АПТЕКА ""ФАРМ-ЛАЙН К""",37913190,З 2019.07.16 по 2019.07.31,"15068,70"
c1d9dad3-b243-4264-8021-a48ecf624659,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АПТЕКА ""ФАРМ-ЛАЙН К""",37913190,З 2019.08.01 по 2019.08.15,"8349,52"
c1d9dad3-b243-4264-8021-a48ecf624659,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АПТЕКА ""ФАРМ-ЛАЙН К""",37913190,З 2019.08.16 по 2019.08.31,"8191,81"
c1d9dad3-b243-4264-8021-a48ecf624659,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АПТЕКА ""ФАРМ-ЛАЙН К""",37913190,З 2019.09.01 по 2019.09.15,"8279,69"
c23823cf-4083-4048-afcd-38f9f8747cfc,"КОМУНАЛЬНЕ ОПТОВО-РОЗДРІБНЕ ПІДПРИЄМСТВО ""ГЛУХІВСЬКИЙ МІЖРАЙОННИЙ АПТЕЧНИЙ СКЛАД""",30320414,З 2019.05.16 по 2019.05.31,"5598,32"
c23823cf-4083-4048-afcd-38f9f8747cfc,"КОМУНАЛЬНЕ ОПТОВО-РОЗДРІБНЕ ПІДПРИЄМСТВО ""ГЛУХІВСЬКИЙ МІЖРАЙОННИЙ АПТЕЧНИЙ СКЛАД""",30320414,З 2019.06.01 по 2019.06.15,"17985,96"
c23823cf-4083-4048-afcd-38f9f8747cfc,"КОМУНАЛЬНЕ ОПТОВО-РОЗДРІБНЕ ПІДПРИЄМСТВО ""ГЛУХІВСЬКИЙ МІЖРАЙОННИЙ АПТЕЧНИЙ СКЛАД""",30320414,З 2019.06.16 по 2019.06.30,"14290,31"
c23823cf-4083-4048-afcd-38f9f8747cfc,"КОМУНАЛЬНЕ ОПТОВО-РОЗДРІБНЕ ПІДПРИЄМСТВО ""ГЛУХІВСЬКИЙ МІЖРАЙОННИЙ АПТЕЧНИЙ СКЛАД""",30320414,З 2019.07.01 по 2019.07.15,"13455,94"
c23823cf-4083-4048-afcd-38f9f8747cfc,"КОМУНАЛЬНЕ ОПТОВО-РОЗДРІБНЕ ПІДПРИЄМСТВО ""ГЛУХІВСЬКИЙ МІЖРАЙОННИЙ АПТЕЧНИЙ СКЛАД""",30320414,З 2019.07.16 по 2019.07.31,"8446,38"
c23823cf-4083-4048-afcd-38f9f8747cfc,"КОМУНАЛЬНЕ ОПТОВО-РОЗДРІБНЕ ПІДПРИЄМСТВО ""ГЛУХІВСЬКИЙ МІЖРАЙОННИЙ АПТЕЧНИЙ СКЛАД""",30320414,З 2019.08.01 по 2019.08.15,"7845,37"
c23823cf-4083-4048-afcd-38f9f8747cfc,"КОМУНАЛЬНЕ ОПТОВО-РОЗДРІБНЕ ПІДПРИЄМСТВО ""ГЛУХІВСЬКИЙ МІЖРАЙОННИЙ АПТЕЧНИЙ СКЛАД""",30320414,З 2019.08.16 по 2019.08.31,"5297,16"
c23823cf-4083-4048-afcd-38f9f8747cfc,"КОМУНАЛЬНЕ ОПТОВО-РОЗДРІБНЕ ПІДПРИЄМСТВО ""ГЛУХІВСЬКИЙ МІЖРАЙОННИЙ АПТЕЧНИЙ СКЛАД""",30320414,З 2019.09.01 по 2019.09.15,"5946,38"
c243deaa-f81e-4515-8aa2-78faa5bc5566,ФІЗИЧНА ОСОБА ПІДПРИЄМЕЦЬ ВАДА ВАЛЕРІЙ ОЛЕКСАНДРОВИЧ,----------,З 2019.04.16 по 2019.04.30,"19741,75"
c243deaa-f81e-4515-8aa2-78faa5bc5566,ФІЗИЧНА ОСОБА ПІДПРИЄМЕЦЬ ВАДА ВАЛЕРІЙ ОЛЕКСАНДРОВИЧ,----------,З 2019.05.01 по 2019.05.15,"41517,57"
c243deaa-f81e-4515-8aa2-78faa5bc5566,ФІЗИЧНА ОСОБА ПІДПРИЄМЕЦЬ ВАДА ВАЛЕРІЙ ОЛЕКСАНДРОВИЧ,----------,З 2019.05.16 по 2019.05.31,"37787,29"
c243deaa-f81e-4515-8aa2-78faa5bc5566,ФІЗИЧНА ОСОБА ПІДПРИЄМЕЦЬ ВАДА ВАЛЕРІЙ ОЛЕКСАНДРОВИЧ,----------,З 2019.06.01 по 2019.06.15,"24504,04"
c243deaa-f81e-4515-8aa2-78faa5bc5566,ФІЗИЧНА ОСОБА ПІДПРИЄМЕЦЬ ВАДА ВАЛЕРІЙ ОЛЕКСАНДРОВИЧ,----------,З 2019.06.16 по 2019.06.30,"14117,76"
c243deaa-f81e-4515-8aa2-78faa5bc5566,ФІЗИЧНА ОСОБА ПІДПРИЄМЕЦЬ ВАДА ВАЛЕРІЙ ОЛЕКСАНДРОВИЧ,----------,З 2019.07.01 по 2019.07.15,"21493,67"
c243deaa-f81e-4515-8aa2-78faa5bc5566,ФІЗИЧНА ОСОБА ПІДПРИЄМЕЦЬ ВАДА ВАЛЕРІЙ ОЛЕКСАНДРОВИЧ,----------,З 2019.07.16 по 2019.07.31,"15253,98"
c243deaa-f81e-4515-8aa2-78faa5bc5566,ФІЗИЧНА ОСОБА ПІДПРИЄМЕЦЬ ВАДА ВАЛЕРІЙ ОЛЕКСАНДРОВИЧ,----------,З 2019.08.01 по 2019.08.15,"19082,40"
c243deaa-f81e-4515-8aa2-78faa5bc5566,ФІЗИЧНА ОСОБА ПІДПРИЄМЕЦЬ ВАДА ВАЛЕРІЙ ОЛЕКСАНДРОВИЧ,----------,З 2019.08.16 по 2019.08.31,"28261,56"
c243deaa-f81e-4515-8aa2-78faa5bc5566,ФІЗИЧНА ОСОБА ПІДПРИЄМЕЦЬ ВАДА ВАЛЕРІЙ ОЛЕКСАНДРОВИЧ,----------,З 2019.09.01 по 2019.09.15,"23897,36"
c2a9cce5-0de6-4bf7-8794-78a50059ba0f,Фізична особа-підприємець Кордас Людмила Олексіївна,----------,З 2019.04.16 по 2019.04.30,"30104,36"
c2a9cce5-0de6-4bf7-8794-78a50059ba0f,Фізична особа-підприємець Кордас Людмила Олексіївна,----------,З 2019.05.01 по 2019.05.15,"33307,11"
c2a9cce5-0de6-4bf7-8794-78a50059ba0f,Фізична особа-підприємець Кордас Людмила Олексіївна,----------,З 2019.05.16 по 2019.05.31,"25935,96"
c2a9cce5-0de6-4bf7-8794-78a50059ba0f,Фізична особа-підприємець Кордас Людмила Олексіївна,----------,З 2019.06.01 по 2019.06.15,"26153,59"
c2a9cce5-0de6-4bf7-8794-78a50059ba0f,Фізична особа-підприємець Кордас Людмила Олексіївна,----------,З 2019.06.16 по 2019.06.30,"19697,18"
c2a9cce5-0de6-4bf7-8794-78a50059ba0f,Фізична особа-підприємець Кордас Людмила Олексіївна,----------,З 2019.07.01 по 2019.07.15,"27121,01"
c2a9cce5-0de6-4bf7-8794-78a50059ba0f,Фізична особа-підприємець Кордас Людмила Олексіївна,----------,З 2019.07.16 по 2019.07.31,"22479,02"
c2a9cce5-0de6-4bf7-8794-78a50059ba0f,Фізична особа-підприємець Кордас Людмила Олексіївна,----------,З 2019.08.01 по 2019.08.15,"21585,89"
c2a9cce5-0de6-4bf7-8794-78a50059ba0f,Фізична особа-підприємець Кордас Людмила Олексіївна,----------,З 2019.08.16 по 2019.08.31,"16436,42"
c2a9cce5-0de6-4bf7-8794-78a50059ba0f,Фізична особа-підприємець Кордас Людмила Олексіївна,----------,З 2019.09.01 по 2019.09.15,"18235,75"
c2b286df-5424-410b-9c0b-09afdea93286,"МАЛЕ КОЛЕКТИВНЕ ПІДПРИЄМСТВО "" ФАРМА - БУК """,22854398,З 2019.04.01 по 2019.04.15,"4121,83"
c2b286df-5424-410b-9c0b-09afdea93286,"МАЛЕ КОЛЕКТИВНЕ ПІДПРИЄМСТВО "" ФАРМА - БУК """,22854398,З 2019.04.16 по 2019.04.30,"22474,88"
c2b286df-5424-410b-9c0b-09afdea93286,"МАЛЕ КОЛЕКТИВНЕ ПІДПРИЄМСТВО "" ФАРМА - БУК """,22854398,З 2019.05.01 по 2019.05.15,"19076,08"
c2b286df-5424-410b-9c0b-09afdea93286,"МАЛЕ КОЛЕКТИВНЕ ПІДПРИЄМСТВО "" ФАРМА - БУК """,22854398,З 2019.05.16 по 2019.05.31,"23312,83"
c2b286df-5424-410b-9c0b-09afdea93286,"МАЛЕ КОЛЕКТИВНЕ ПІДПРИЄМСТВО "" ФАРМА - БУК """,22854398,З 2019.06.01 по 2019.06.15,"12214,49"
c2b286df-5424-410b-9c0b-09afdea93286,"МАЛЕ КОЛЕКТИВНЕ ПІДПРИЄМСТВО "" ФАРМА - БУК """,22854398,З 2019.06.16 по 2019.06.30,"10489,83"
c2b286df-5424-410b-9c0b-09afdea93286,"МАЛЕ КОЛЕКТИВНЕ ПІДПРИЄМСТВО "" ФАРМА - БУК """,22854398,З 2019.07.01 по 2019.07.15,"12605,05"
c2b286df-5424-410b-9c0b-09afdea93286,"МАЛЕ КОЛЕКТИВНЕ ПІДПРИЄМСТВО "" ФАРМА - БУК """,22854398,З 2019.07.16 по 2019.07.31,"14663,70"
c2b286df-5424-410b-9c0b-09afdea93286,"МАЛЕ КОЛЕКТИВНЕ ПІДПРИЄМСТВО "" ФАРМА - БУК """,22854398,З 2019.08.01 по 2019.08.15,"14596,22"
c2b286df-5424-410b-9c0b-09afdea93286,"МАЛЕ КОЛЕКТИВНЕ ПІДПРИЄМСТВО "" ФАРМА - БУК """,22854398,З 2019.08.16 по 2019.08.31,"18357,21"
c2b286df-5424-410b-9c0b-09afdea93286,"МАЛЕ КОЛЕКТИВНЕ ПІДПРИЄМСТВО "" ФАРМА - БУК """,22854398,З 2019.09.01 по 2019.09.15,"13990,69"
c2e0ad14-0723-4f8e-bcfe-da0b52fe4984,"Товариство з обмеженою відповідальністю ""Аптека.194""",36108467,З 2019.04.16 по 2019.04.30,"5724,12"
c2e0ad14-0723-4f8e-bcfe-da0b52fe4984,"Товариство з обмеженою відповідальністю ""Аптека.194""",36108467,З 2019.05.01 по 2019.05.15,"8040,52"
c2e0ad14-0723-4f8e-bcfe-da0b52fe4984,"Товариство з обмеженою відповідальністю ""Аптека.194""",36108467,З 2019.05.16 по 2019.05.31,"14456,12"
c2e0ad14-0723-4f8e-bcfe-da0b52fe4984,"Товариство з обмеженою відповідальністю ""Аптека.194""",36108467,З 2019.06.01 по 2019.06.15,"17861,82"
c2e0ad14-0723-4f8e-bcfe-da0b52fe4984,"Товариство з обмеженою відповідальністю ""Аптека.194""",36108467,З 2019.06.16 по 2019.06.30,"12218,10"
c2e0ad14-0723-4f8e-bcfe-da0b52fe4984,"Товариство з обмеженою відповідальністю ""Аптека.194""",36108467,З 2019.07.01 по 2019.07.15,"24741,13"
c2e0ad14-0723-4f8e-bcfe-da0b52fe4984,"Товариство з обмеженою відповідальністю ""Аптека.194""",36108467,З 2019.07.16 по 2019.07.31,"19333,77"
c2e0ad14-0723-4f8e-bcfe-da0b52fe4984,"Товариство з обмеженою відповідальністю ""Аптека.194""",36108467,З 2019.08.01 по 2019.08.15,"21966,24"
c2e0ad14-0723-4f8e-bcfe-da0b52fe4984,"Товариство з обмеженою відповідальністю ""Аптека.194""",36108467,З 2019.08.16 по 2019.08.31,"21738,76"
c2e0ad14-0723-4f8e-bcfe-da0b52fe4984,"Товариство з обмеженою відповідальністю ""Аптека.194""",36108467,З 2019.09.01 по 2019.09.15,"21324,33"
c2e675f6-1d5e-49be-bc48-3349e6239c96,ЄРМІЛОВ ЄВГЕНІЙ ВІКТОРОВИЧ,----------,З 2019.04.01 по 2019.04.15,"27749,26"
c2e675f6-1d5e-49be-bc48-3349e6239c96,ЄРМІЛОВ ЄВГЕНІЙ ВІКТОРОВИЧ,----------,З 2019.04.16 по 2019.04.30,"16607,15"
c2e675f6-1d5e-49be-bc48-3349e6239c96,ЄРМІЛОВ ЄВГЕНІЙ ВІКТОРОВИЧ,----------,З 2019.05.01 по 2019.05.15,"23788,52"
c2e675f6-1d5e-49be-bc48-3349e6239c96,ЄРМІЛОВ ЄВГЕНІЙ ВІКТОРОВИЧ,----------,З 2019.05.16 по 2019.05.31,"19100,49"
c2e675f6-1d5e-49be-bc48-3349e6239c96,ЄРМІЛОВ ЄВГЕНІЙ ВІКТОРОВИЧ,----------,З 2019.06.01 по 2019.06.15,"10308,12"
c2e675f6-1d5e-49be-bc48-3349e6239c96,ЄРМІЛОВ ЄВГЕНІЙ ВІКТОРОВИЧ,----------,З 2019.06.16 по 2019.06.30,"6477,16"
c2e675f6-1d5e-49be-bc48-3349e6239c96,ЄРМІЛОВ ЄВГЕНІЙ ВІКТОРОВИЧ,----------,З 2019.07.01 по 2019.07.15,"11891,73"
c2e675f6-1d5e-49be-bc48-3349e6239c96,ЄРМІЛОВ ЄВГЕНІЙ ВІКТОРОВИЧ,----------,З 2019.07.16 по 2019.07.31,"7860,41"
c2e675f6-1d5e-49be-bc48-3349e6239c96,ЄРМІЛОВ ЄВГЕНІЙ ВІКТОРОВИЧ,----------,З 2019.08.01 по 2019.08.15,"11189,03"
c2e675f6-1d5e-49be-bc48-3349e6239c96,ЄРМІЛОВ ЄВГЕНІЙ ВІКТОРОВИЧ,----------,З 2019.08.16 по 2019.08.31,"10311,68"
c2e675f6-1d5e-49be-bc48-3349e6239c96,ЄРМІЛОВ ЄВГЕНІЙ ВІКТОРОВИЧ,----------,З 2019.09.01 по 2019.09.15,"9123,33"
c31abb59-1d74-4695-8750-eb983121a057,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""БОРИСПІЛЬСЬКА ЦЕНТРАЛЬНА АПТЕКА №24""",01977748,З 2019.04.01 по 2019.04.15,"25051,53"
c31abb59-1d74-4695-8750-eb983121a057,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""БОРИСПІЛЬСЬКА ЦЕНТРАЛЬНА АПТЕКА №24""",01977748,З 2019.04.16 по 2019.04.30,"69598,63"
c31abb59-1d74-4695-8750-eb983121a057,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""БОРИСПІЛЬСЬКА ЦЕНТРАЛЬНА АПТЕКА №24""",01977748,З 2019.05.01 по 2019.05.15,"64418,09"
c31abb59-1d74-4695-8750-eb983121a057,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""БОРИСПІЛЬСЬКА ЦЕНТРАЛЬНА АПТЕКА №24""",01977748,З 2019.05.16 по 2019.05.31,"82245,55"
c31abb59-1d74-4695-8750-eb983121a057,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""БОРИСПІЛЬСЬКА ЦЕНТРАЛЬНА АПТЕКА №24""",01977748,З 2019.06.01 по 2019.06.15,"62496,55"
c31abb59-1d74-4695-8750-eb983121a057,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""БОРИСПІЛЬСЬКА ЦЕНТРАЛЬНА АПТЕКА №24""",01977748,З 2019.06.16 по 2019.06.30,"58301,26"
c31abb59-1d74-4695-8750-eb983121a057,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""БОРИСПІЛЬСЬКА ЦЕНТРАЛЬНА АПТЕКА №24""",01977748,З 2019.07.01 по 2019.07.15,"73401,09"
c31abb59-1d74-4695-8750-eb983121a057,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""БОРИСПІЛЬСЬКА ЦЕНТРАЛЬНА АПТЕКА №24""",01977748,З 2019.07.16 по 2019.07.31,"50274,04"
c31abb59-1d74-4695-8750-eb983121a057,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""БОРИСПІЛЬСЬКА ЦЕНТРАЛЬНА АПТЕКА №24""",01977748,З 2019.08.01 по 2019.08.15,"49849,10"
c31abb59-1d74-4695-8750-eb983121a057,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""БОРИСПІЛЬСЬКА ЦЕНТРАЛЬНА АПТЕКА №24""",01977748,З 2019.08.16 по 2019.08.31,"66096,96"
c31abb59-1d74-4695-8750-eb983121a057,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""БОРИСПІЛЬСЬКА ЦЕНТРАЛЬНА АПТЕКА №24""",01977748,З 2019.09.01 по 2019.09.15,"68576,39"
c3230715-eac0-4250-8977-505e5d0f273b,Фізична особа-підприємець Ількович Федір Львович,----------,З 2019.04.16 по 2019.04.30,"5042,32"
c3230715-eac0-4250-8977-505e5d0f273b,Фізична особа-підприємець Ількович Федір Львович,----------,З 2019.05.01 по 2019.05.15,"11519,19"
c3230715-eac0-4250-8977-505e5d0f273b,Фізична особа-підприємець Ількович Федір Львович,----------,З 2019.05.16 по 2019.05.31,"8036,24"
c3230715-eac0-4250-8977-505e5d0f273b,Фізична особа-підприємець Ількович Федір Львович,----------,З 2019.06.01 по 2019.06.15,"7669,90"
c3230715-eac0-4250-8977-505e5d0f273b,Фізична особа-підприємець Ількович Федір Львович,----------,З 2019.06.16 по 2019.06.30,"6782,10"
c3230715-eac0-4250-8977-505e5d0f273b,Фізична особа-підприємець Ількович Федір Львович,----------,З 2019.07.01 по 2019.07.15,"11793,36"
c3230715-eac0-4250-8977-505e5d0f273b,Фізична особа-підприємець Ількович Федір Львович,----------,З 2019.07.16 по 2019.07.31,"4703,70"
c3230715-eac0-4250-8977-505e5d0f273b,Фізична особа-підприємець Ількович Федір Львович,----------,З 2019.08.01 по 2019.08.15,"4017,62"
c3230715-eac0-4250-8977-505e5d0f273b,Фізична особа-підприємець Ількович Федір Львович,----------,З 2019.08.16 по 2019.08.31,"5049,58"
c3230715-eac0-4250-8977-505e5d0f273b,Фізична особа-підприємець Ількович Федір Львович,----------,З 2019.09.01 по 2019.09.15,"6929,89"
c3912fb8-5709-4734-af15-f4c1ca4b5ccb,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ОДЕСФАРМ""",23872470,З 2019.04.01 по 2019.04.15,"69893,78"
c3912fb8-5709-4734-af15-f4c1ca4b5ccb,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ОДЕСФАРМ""",23872470,З 2019.04.16 по 2019.04.30,"149104,41"
c3912fb8-5709-4734-af15-f4c1ca4b5ccb,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ОДЕСФАРМ""",23872470,З 2019.05.01 по 2019.05.15,"194650,40"
c3912fb8-5709-4734-af15-f4c1ca4b5ccb,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ОДЕСФАРМ""",23872470,З 2019.05.16 по 2019.05.31,"304387,28"
c3912fb8-5709-4734-af15-f4c1ca4b5ccb,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ОДЕСФАРМ""",23872470,З 2019.06.01 по 2019.06.15,"230748,16"
c3912fb8-5709-4734-af15-f4c1ca4b5ccb,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ОДЕСФАРМ""",23872470,З 2019.06.16 по 2019.06.30,"182547,02"
c3912fb8-5709-4734-af15-f4c1ca4b5ccb,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ОДЕСФАРМ""",23872470,З 2019.07.01 по 2019.07.15,"135916,71"
c3912fb8-5709-4734-af15-f4c1ca4b5ccb,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ОДЕСФАРМ""",23872470,З 2019.07.16 по 2019.07.31,"168430,61"
c3912fb8-5709-4734-af15-f4c1ca4b5ccb,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ОДЕСФАРМ""",23872470,З 2019.08.01 по 2019.08.15,"80790,09"
c3912fb8-5709-4734-af15-f4c1ca4b5ccb,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ОДЕСФАРМ""",23872470,З 2019.08.16 по 2019.08.31,"109852,00"
c3912fb8-5709-4734-af15-f4c1ca4b5ccb,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ОДЕСФАРМ""",23872470,З 2019.09.01 по 2019.09.15,"152773,68"
c3d3ff28-1664-4384-89e8-05e7fe12083d,ТВЕРДИЙ ПЕТРО ІВАНОВИЧ,----------,З 2019.05.01 по 2019.05.15,"1643,66"
c3d3ff28-1664-4384-89e8-05e7fe12083d,ТВЕРДИЙ ПЕТРО ІВАНОВИЧ,----------,З 2019.05.16 по 2019.05.31,"2618,29"
c3d3ff28-1664-4384-89e8-05e7fe12083d,ТВЕРДИЙ ПЕТРО ІВАНОВИЧ,----------,З 2019.06.01 по 2019.06.15,"3112,90"
c3d3ff28-1664-4384-89e8-05e7fe12083d,ТВЕРДИЙ ПЕТРО ІВАНОВИЧ,----------,З 2019.06.16 по 2019.06.30,"2042,53"
c3d3ff28-1664-4384-89e8-05e7fe12083d,ТВЕРДИЙ ПЕТРО ІВАНОВИЧ,----------,З 2019.07.01 по 2019.07.15,"3716,30"
c3d3ff28-1664-4384-89e8-05e7fe12083d,ТВЕРДИЙ ПЕТРО ІВАНОВИЧ,----------,З 2019.07.16 по 2019.07.31,"2842,79"
c3d3ff28-1664-4384-89e8-05e7fe12083d,ТВЕРДИЙ ПЕТРО ІВАНОВИЧ,----------,З 2019.08.01 по 2019.08.15,"3791,38"
c3d3ff28-1664-4384-89e8-05e7fe12083d,ТВЕРДИЙ ПЕТРО ІВАНОВИЧ,----------,З 2019.08.16 по 2019.08.31,"1821,16"
c3d3ff28-1664-4384-89e8-05e7fe12083d,ТВЕРДИЙ ПЕТРО ІВАНОВИЧ,----------,З 2019.09.01 по 2019.09.15,"1925,35"
c4ea38a6-2bf8-460d-b1ca-49431300ab94,"Товариство з обмеженою відповідальністю ""МЕДІКАНТО""",38433443,З 2019.04.01 по 2019.04.15,"4084,40"
c4ea38a6-2bf8-460d-b1ca-49431300ab94,"Товариство з обмеженою відповідальністю ""МЕДІКАНТО""",38433443,З 2019.04.16 по 2019.04.30,"24620,93"
c4ea38a6-2bf8-460d-b1ca-49431300ab94,"Товариство з обмеженою відповідальністю ""МЕДІКАНТО""",38433443,З 2019.05.01 по 2019.05.15,"18197,98"
c4ea38a6-2bf8-460d-b1ca-49431300ab94,"Товариство з обмеженою відповідальністю ""МЕДІКАНТО""",38433443,З 2019.05.16 по 2019.05.31,"25635,85"
c4ea38a6-2bf8-460d-b1ca-49431300ab94,"Товариство з обмеженою відповідальністю ""МЕДІКАНТО""",38433443,З 2019.06.01 по 2019.06.15,"16464,01"
c4ea38a6-2bf8-460d-b1ca-49431300ab94,"Товариство з обмеженою відповідальністю ""МЕДІКАНТО""",38433443,З 2019.06.16 по 2019.06.30,"16649,48"
c4ea38a6-2bf8-460d-b1ca-49431300ab94,"Товариство з обмеженою відповідальністю ""МЕДІКАНТО""",38433443,З 2019.07.01 по 2019.07.15,"16268,44"
c4ea38a6-2bf8-460d-b1ca-49431300ab94,"Товариство з обмеженою відповідальністю ""МЕДІКАНТО""",38433443,З 2019.07.16 по 2019.07.31,"22636,60"
c4ea38a6-2bf8-460d-b1ca-49431300ab94,"Товариство з обмеженою відповідальністю ""МЕДІКАНТО""",38433443,З 2019.08.01 по 2019.08.15,"20417,00"
c4ea38a6-2bf8-460d-b1ca-49431300ab94,"Товариство з обмеженою відповідальністю ""МЕДІКАНТО""",38433443,З 2019.08.16 по 2019.08.31,"24757,87"
c4ea38a6-2bf8-460d-b1ca-49431300ab94,"Товариство з обмеженою відповідальністю ""МЕДІКАНТО""",38433443,З 2019.09.01 по 2019.09.15,"11434,98"
c561dd6f-2b80-4cb4-900d-533fdf45497b,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕД-СЕРВІС ДНЕПР""",41606497,З 2019.05.16 по 2019.05.31,"16420,87"
c561dd6f-2b80-4cb4-900d-533fdf45497b,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕД-СЕРВІС ДНЕПР""",41606497,З 2019.06.01 по 2019.06.15,"28497,24"
c561dd6f-2b80-4cb4-900d-533fdf45497b,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕД-СЕРВІС ДНЕПР""",41606497,З 2019.06.16 по 2019.06.30,"24093,39"
c561dd6f-2b80-4cb4-900d-533fdf45497b,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕД-СЕРВІС ДНЕПР""",41606497,З 2019.07.01 по 2019.07.15,"31618,83"
c561dd6f-2b80-4cb4-900d-533fdf45497b,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕД-СЕРВІС ДНЕПР""",41606497,З 2019.07.16 по 2019.07.31,"37322,43"
