division_name,division_residence_addresses,division_decl_sum,nszu_geocoding_google_api_lat,nszu_geocoding_google_api_lng
амбулаторія №8,"ЗАПОРІЗЬКА область, місто ЗАПОРІЖЖЯ, вулиця Культурна, 123",5803.0,47.7858571,35.199785999999996
Лаврівська амбулаторія загальної практики сімейної медицини,"ВОЛИНСЬКА область, ЛУЦЬКИЙ район, село ЛАВРІВ, вулиця Колгоспна, 1",1815.0,50.7164831,25.3928204
Амбулаторія загальної практики сімейної медицини смт.Дружба,"ЖИТОМИРСЬКА область, ОЛЕВСЬКИЙ район, смт. ДРУЖБА, вулиця Незалежна, 1Б",2268.0,51.186851000000004,27.968449600000003
АЗПСМ  м.Добромиль,"ЛЬВІВСЬКА область, СТАРОСАМБІРСЬКИЙ район, місто ДОБРОМИЛЬ, вулиця Лесі Українки, 10",5894.0,49.570733000000004,22.784098999999998
"Амбулаторія ЗПСМ с. Миколаївка (КЗ ""Васильківський ЦПМСД"")","ДНІПРОПЕТРОВСЬКА область, ВАСИЛЬКІВСЬКИЙ район, село МИКОЛАЇВКА, вулиця Першотравнева, 2",1338.0,48.2718044,36.3219051
Велика-Будська амбулаторії загальної практики сімейної медицини,"ЧЕРНІВЕЦЬКА область, ГЕРЦАЇВСЬКИЙ район, село ВЕЛИКА БУДА, вулиця головна, 3",2854.0,48.2242315,26.025492
Амбулаторія ЗПСМ №6,"ПОЛТАВСЬКА область, місто ЛУБНИ, вулиця Київська, 11",1278.0,50.044165500000005,32.9448185
Амбулаторія загальної практики сімейної медицини с.Хочине,"ЖИТОМИРСЬКА область, ОЛЕВСЬКИЙ район, село ХОЧИНЕ, вулиця Малікова, 45А",1053.0,51.4596474,27.880445299999998
ПЗ с. Новаки,"ПОЛТАВСЬКА область, ЛУБЕНСЬКИЙ район, село НОВАКИ, вулиця Щербаня, 22А",1490.0,50.065211100000006,32.9135862
"Амбулаторія загальної практики сімейної медицини Степанської дільниці комунального некомерційного підприємства ""Сарненський районний центр первинної медико-санітарної допомоги"" Сарненської районної ради","РІВНЕНСЬКА область, САРНЕНСЬКИЙ район, смт. СТЕПАНЬ, вулиця Дорошенка, 100",5406.0,51.1356411,26.307258500000003
Амбулаторія загальної практики сімейної медицини №9,"ХМЕЛЬНИЦЬКА область, місто ХМЕЛЬНИЦЬКИЙ, вулиця МОЛОДІЖНА, 9",16449.0,49.410408000000004,26.9527195
"Амбулаторія загальної практики-сімейної медицини №1 Комунального некомерційного підприємства ""Центр первинної медико-санітарної допомоги № 1 Дніпровського району м. Києва""","М.КИЇВ, місто КИЇВ, вулиця Петра Запорожця, 26",5309.0,50.477517999999996,30.602590999999997
Амбулаторія загальної практики сімейної медицини №1,"ДНІПРОПЕТРОВСЬКА область, місто КАМ'ЯНСЬКЕ, бульвар Будівельників, 23",3228.0,48.6009854,34.5719249
Корчівецька АЗПСМ,"ЧЕРНІВЕЦЬКА область, ГЛИБОЦЬКИЙ район, село КОРЧІВЦІ, вулиця кобилянська, 11",1127.0,48.01051939999999,25.7697257
Амбулаторія загальної практики сімейної медицини №4,"ДНІПРОПЕТРОВСЬКА область, місто КАМ'ЯНСЬКЕ, бульвар Будівельників, 23",7922.0,48.600885399999996,34.5718249
Амбулаторія загальної практики сімейної медицини №7,"ПОЛТАВСЬКА область, місто ПОЛТАВА, вулиця О. Бідного, 2",5908.0,49.572473200000005,34.577363299999995
Поліклінічне відділення ,"ЛЬВІВСЬКА область, місто ЛЬВІВ, вулиця Морозна, 31А",1712.0,49.797771600000004,24.0661354
Кальненська амбулаторія загальної практики сімейної медицини,"ТЕРНОПІЛЬСЬКА область, КОЗІВСЬКИЙ район, село КАЛЬНЕ, вулиця Козівська, 2",42.0,49.432719,25.1441782
Лазірківська амбулаторія ЗПСМ,"ПОЛТАВСЬКА область, ОРЖИЦЬКИЙ район, село ЛАЗІРКИ, вулиця Медова, 61",2157.0,50.0789384,32.6564478
Амбулаторія  загальної практики сімейної медицини,"ЗАПОРІЗЬКА область, МЕЛІТОПОЛЬСЬКИЙ район, село ТЕРПІННЯ, вулиця Таврійська, 74",5926.0,46.9792838,35.4217024
Амбулаторія загальної практики сімейної медицини м. Радехів,"ЛЬВІВСЬКА область, РАДЕХІВСЬКИЙ район, місто РАДЕХІВ, вулиця Львівська, 8",18271.0,50.279974700000004,24.6366047
НИЖЧЕДУБЕЧАНСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ,"КИЇВСЬКА область, ВИШГОРОДСЬКИЙ район, село НИЖЧА ДУБЕЧНЯ, проспект МИРУ, 46",1156.0,50.6855256,30.638849199999996
Амбулаторія загальної практики сімейної медицини с.Довгошиї,"РІВНЕНСЬКА область, МЛИНІВСЬКИЙ район, село ДОВГОШИЇ, вулиця Радянська, 3",1806.0,50.613662100000006,25.7669422
"Олександрівська АЗПСМ (КЗ """"ЦПМСД"" Дніпровської районної ради Дніпропетровської області"""")","ДНІПРОПЕТРОВСЬКА область, ДНІПРОВСЬКИЙ район, село ОЛЕКСАНДРІВКА, вулиця Доновського, 77",923.0,48.51283170000001,35.2331142
"Сурсько-Михайлівська амбулаторія ЗПСМ (КЗОЗ ""ЦПМСД Солонянської районної ради Дніпропетровської області"")","ДНІПРОПЕТРОВСЬКА область, СОЛОНЯНСЬКИЙ район, село СУРСЬКО-МИХАЙЛІВКА, вулиця Центральна, 41а",1800.0,48.268130799999994,34.720252200000004
АЗПСМ смт. Горностаївка,"ХЕРСОНСЬКА область, ГОРНОСТАЇВСЬКИЙ район, смт. ГОРНОСТАЇВКА, вулиця Покровська, 307",8100.0,47.00527879999999,33.728933399999995
Амбулаторія с. Сичавка,"ОДЕСЬКА область, ЛИМАНСЬКИЙ район, село СИЧАВКА, вулиця Каштанова, 33",2245.0,46.6393386,31.081244
Амбулаторія загальної практики  сімейної медицини с. Троянів,"ЖИТОМИРСЬКА область, ЖИТОМИРСЬКИЙ район, село ТРОЯНІВ, вулиця Войтицького, 26",1734.0,50.1079342,28.5310054
Пустоварівська амбулаторія загальної практики сімейної медицини,"КИЇВСЬКА область, СКВИРСЬКИЙ район, село ПУСТОВАРІВКА, вулиця Площа Перемоги, 18а",1402.0,49.6956776,29.82605
Гоголівська амбулаторія загальної практики – сімейної медицини (КНП БРР ПМСД),"КИЇВСЬКА область, БРОВАРСЬКИЙ район, село ГОГОЛІВ, вулиця Європейська, 20-а",4963.0,50.509297,31.0160571
Кальницька амбулаторія загальної практики-сімейної медицини,"ЗАКАРПАТСЬКА область, МУКАЧІВСЬКИЙ район, село КАЛЬНИК, вулиця Шевченка, 18",1204.0,48.5181875,22.5951032
Сатиївська АЗПСМ,"РІВНЕНСЬКА область, ДУБЕНСЬКИЙ район, село САТИЇВ, вулиця Млинівська, 17",838.0,50.5616281,25.8926273
Амбулаторія с. Олександрівка,"ОДЕСЬКА область, ЛИМАНСЬКИЙ район, село ОЛЕКСАНДРІВКА, вулиця Центральна, 6",2132.0,46.6110665,30.865505699999996
Сільська лікарська амбулаторія с. Копіювата,"ЧЕРКАСЬКА область, МОНАСТИРИЩЕНСЬКИЙ район, село КОПІЮВАТА, вулиця Центральна, 54",198.0,48.9983776,29.9732674
Калинівська амбулаторія загальної практики - сімейної медицини,"КИЇВСЬКА область, ВАСИЛЬКІВСЬКИЙ район, смт. КАЛИНІВКА, вулиця Лисенка , 2-А",10043.0,50.225725,30.2272401
"АЗПСМ № 8 КЗ ""ЦПМСД № 3""","ПОЛТАВСЬКА область, місто КРЕМЕНЧУК, вулиця проїзд Ярославський, 1",8385.0,49.065783,33.410033
Амбулаторія загальної практики сімейної-медицини село Пнікут,"ЛЬВІВСЬКА область, МОСТИСЬКИЙ район, село ПНІКУТ, вулиця Миру, 26",2473.0,49.7115204,23.1314414
Лікарська амбулаторія смт Райгородок,"ДОНЕЦЬКА область, СЛОВ'ЯНСЬКИЙ район, смт. РАЙГОРОДОК, вулиця Молодіжна, 3",4241.0,48.901508299999996,37.7291136
АЗПСМ Підгайчики,"ІВАНО-ФРАНКІВСЬКА область, КОЛОМИЙСЬКИЙ район, село ПІДГАЙЧИКИ, вулиця Соборна, 15",2702.0,48.56147,25.173757000000002
Амбулаторія с.Косівська Поляна,"ЗАКАРПАТСЬКА область, РАХІВСЬКИЙ район, село КОСІВСЬКА ПОЛЯНА, вулиця Центральна, 256",1924.0,48.008927,24.112859
Подвір'ївська АЗПСМ,"ЧЕРНІВЕЦЬКА область, КЕЛЬМЕНЕЦЬКИЙ район, село ПОДВІР'ЇВКА, вулиця Центральна, 4",1147.0,48.3136605,26.7928376
Амбулатория загальної практики сімейної медицини смт. Савинці,"ХАРКІВСЬКА область, БАЛАКЛІЙСЬКИЙ район, смт. САВИНЦІ, вулиця пушкінська, 42",4879.0,49.399749299999996,37.064385200000004
Амбулаторія загальної практики сімейної медицини № 9,"ДНІПРОПЕТРОВСЬКА область, місто ПАВЛОГРАД, вулиця Ігоря Плосконоса, 1",9680.0,48.52944779999999,35.903257399999994
Амбулаторія загальної практики-сімейної медицини с. Ігровиця,"ТЕРНОПІЛЬСЬКА область, ТЕРНОПІЛЬСЬКИЙ район, село ІГРОВИЦЯ, вулиця Гагаріна, 95",1169.0,49.5112544,25.610989
Тереблеченська АЗПСМ,"ЧЕРНІВЕЦЬКА область, ГЛИБОЦЬКИЙ район, село ТЕРЕБЛЕЧЕ, вулиця Головна, 60",2185.0,48.03668820000001,26.0559457
Педіатричне відділення №6 поліклінічного відділу,"ТЕРНОПІЛЬСЬКА область, місто ТЕРНОПІЛЬ, вулиця Морозенка, 7",6200.0,49.570861900000004,25.6447908
Амбулаторія № 1 ,"СУМСЬКА область, місто СУМИ, вулиця Іллінська, 48/50",12293.0,50.913244399999996,34.7826887
Лікарська амбулаторія місто Миколаївка,"ДОНЕЦЬКА область, СЛОВ'ЯНСЬКИЙ район, місто МИКОЛАЇВКА, вулиця Миру, 13",8966.0,48.8489314,37.7846557
Лікарська амбулаторія №3,"ЛУГАНСЬКА область, місто РУБІЖНЕ, вулиця Почаївська, 9",4682.0,48.985154200000004,38.4022226
Амбулаторія загальної практики сімейної медицини с. Воронів,"ІВАНО-ФРАНКІВСЬКА область, ГОРОДЕНКІВСЬКИЙ район, село ВОРОНІВ, вулиця Лесі Українки, 54",1327.0,48.7620507,25.293749899999998
Амбулаторія №2,"СУМСЬКА область, місто ГЛУХІВ, вулиця Києво-Московська, 47",7697.0,51.677362,33.914716999999996
"НКП ""Южноукраїнський міський центр первинної медико-санітарної допомоги""","МИКОЛАЇВСЬКА область, місто ЮЖНОУКРАЇНСЬК, вулиця Паркова, 3",27608.0,47.8179881,31.1845825
Амбулаторія загальної практики-сімейної медицини с.Куна,"ВІННИЦЬКА область, ГАЙСИНСЬКИЙ район, село КУНА, вулиця Лікаря Маєвського, 28",3636.0,48.7825222,29.3467891
Амбулаторія загальної практики сімейної медицини №3,"ХМЕЛЬНИЦЬКА область, місто ХМЕЛЬНИЦЬКИЙ, вулиця МАЙБОРСЬКОГО, 16",11145.0,49.3941955,27.053211100000002
Козинська амбулаторія ЗПСМ,"КИЇВСЬКА область, ОБУХІВСЬКИЙ район, смт. КОЗИН, вулиця Лісна, 2",2633.0,50.2251949,30.6474255
Амбулаторія загальної практики-сімейної медицини м.Рогатин,"ІВАНО-ФРАНКІВСЬКА область, РОГАТИНСЬКИЙ район, місто РОГАТИН, вулиця Галицька, 119а",13432.0,49.4143765,24.6066588
Хімчинська амбулаторія загальної практики сімейної медицини,"ІВАНО-ФРАНКІВСЬКА область, КОСІВСЬКИЙ район, село ХИМЧИН, вулиця Незалежності, 43А",2009.0,48.3845781,25.153557100000004
Вільховецька амбулаторія загальної практики сімейної медицини,"ХМЕЛЬНИЦЬКА область, село ВІЛЬХОВЕЦЬ, вулиця Базарна, 39",1393.0,48.6986536,27.3565201
Високопільська лікарська амбулаторія загальної практики сімейної медицини,"ХЕРСОНСЬКА область, ВИСОКОПІЛЬСЬКИЙ район, смт. ВИСОКОПІЛЛЯ, вулиця Визволителів, 145",3354.0,47.4935242,33.5447506
Сербівська амбулаторія загальної практики-сімейної медицини,"ОДЕСЬКА область, КОДИМСЬКИЙ район, село СЕРБИ, прохід Шкільний, 9",1503.0,48.102051700000004,29.067844899999997
Амбулаторія загальної практики - сімейної медицини с. Рогинці,"СУМСЬКА область, РОМЕНСЬКИЙ район, село РОГИНЦІ, вулиця Ремінця, 1",1411.0,50.8574387,33.3485332
амбулаторія №1,"ДНІПРОПЕТРОВСЬКА область, місто НІКОПОЛЬ, вулиця Богуна , 3",16134.0,47.5670439,34.386255600000005
Амбулаторія ЗПСМ с.Тисменичани,"ІВАНО-ФРАНКІВСЬКА область, НАДВІРНЯНСЬКИЙ район, село ТИСМЕНИЧАНИ, вулиця Грушевського, 54",3327.0,48.76676,24.66305
АЗПСМ №2 м.Березне,"РІВНЕНСЬКА область, БЕРЕЗНІВСЬКИЙ район, місто БЕРЕЗНЕ, вулиця Набережна, 3",3277.0,50.999623299999996,26.750678999999998
Амбулаторія с. Кремидівка,"ОДЕСЬКА область, ЛИМАНСЬКИЙ район, село КРЕМИДІВКА, вулиця Грушевського, 58а",2122.0,46.739110100000005,30.7866668
АЗПСМ смт.Любашівка,"ОДЕСЬКА область, ЛЮБАШІВСЬКИЙ район, смт. ЛЮБАШІВКА, вулиця Софіївська, 47",12091.0,47.8339323,30.258145799999998
Гряківська АЗПСМ,"ПОЛТАВСЬКА область, ЧУТІВСЬКИЙ район, село ГРЯКОВЕ, вулиця Центральна, 22",1010.0,49.629898100000005,35.3797703
ДПВ №1,"ОДЕСЬКА область, місто ОДЕСА, вулиця Старопортофранківська, 46",8043.0,46.4686883,30.728063199999998
"КНП ""ЦПСМД №1"" Деснянського р-ну м.Києва, Амбулаторія загальної практики - сімейної медицини №7","М.КИЇВ, місто КИЇВ, бульвар Вигурівський, 4",5878.0,50.518314200000006,30.6144559
Чупахівська амбулаторія загальної практики сімейної медицини,"СУМСЬКА область, ОХТИРСЬКИЙ район, смт. ЧУПАХІВКА, вулиця Воздвиженська, 23",2559.0,50.3756838,34.5763422
Лехнівська МА ЗПСМ,"КИЇВСЬКА область, БАРИШІВСЬКИЙ район, село ЛЕХНІВКА, вулиця Роговця, 7",1815.0,50.3832242,31.544288399999996
КНП ЦПМСД 2  АЗПСМ №2,"ВІННИЦЬКА область, місто ВІННИЦЯ, вулиця Магістратська, 44",14500.0,49.2373332,28.470305
Амбулаторія загальної практики-сімейної медицини с. Табаки,"ОДЕСЬКА область, БОЛГРАДСЬКИЙ район, село ТАБАКИ, вулиця Школьна, 74В",964.0,45.7261758,28.6098909
АЗПСМ с. Медведівка,"ХАРКІВСЬКА область, КЕГИЧІВСЬКИЙ район, село МЕДВЕДІВКА, вулиця Центральна, 5",4.0,49.47284570000001,35.844503700000004
Пункт здоров’я  с. Іванівка,"МИКОЛАЇВСЬКА область, ОЧАКІВСЬКИЙ район, село ІВАНІВКА, вулиця Дніпробузька, 8ж",801.0,46.6495658,31.6139456
"Амбулаторія ЗПСМ №7  КНП ""ЦПМСД №1"" Голосіївського району міста Києва","М.КИЇВ, місто КИЇВ, проспект Глушкова, 31а",9024.0,50.3664148,30.4540774
"Амбулаторія загальної практики-сімейної медицини села Ходорків КНП ""Попільнянський центр ПМСД"" попільнянської селищної ради","ЖИТОМИРСЬКА область, ПОПІЛЬНЯНСЬКИЙ район, село ХОДОРКІВ, вулиця Слобода, 99",1620.0,50.1018005,29.3061097
"Адамівська ЛА ЗПСМ  (КНП ""ЦПМСД"" Криничанської районної ради)","ДНІПРОПЕТРОВСЬКА область, КРИНИЧАНСЬКИЙ район, село АДАМІВКА, вулиця Медична, 1",1441.0,48.325899,34.2115162
Амбулаторія загальної практики - сімейної медицини №1,"ЗАПОРІЗЬКА область, місто ЗАПОРІЖЖЯ, вулиця Дудикіна, 6",11864.0,47.877727,35.060572
"Амбулаторія № 2 КУ ""ЦПМСД № 2""","ОДЕСЬКА область, місто ОДЕСА, прохід Обсерваторний, 8",8079.0,46.4741089,30.7584369
"КНП ""ЦПМСД №2"" Деснянського району м. Києва, Амбулаторія загальної практики - сімейної медицини №7","М.КИЇВ, місто КИЇВ, проспект Маяковського , 18А",6153.0,50.505823,30.6064998
"Амбулаторія ЗПСМ №9  КНП ""ЦПМСД №1"" Голосіївського району міста Києва","М.КИЇВ, місто КИЇВ, вулиця Столичне шосе, 35",2027.0,50.3243334,30.561899600000004
Пашковецька амбулаторія загальної практики - сімейної медицини,"ХМЕЛЬНИЦЬКА область, СТАРОКОСТЯНТИНІВСЬКИЙ район, село ПАШКІВЦІ, вулиця Миру, 27/1",1867.0,49.7698264,27.1414553
Кам`янсько-Дніпровська амбулаторія загальної практики-сімейної медицини №1,"ЗАПОРІЗЬКА область, КАМ'ЯНСЬКО-ДНІПРОВСЬКИЙ район, місто КАМ'ЯНКА-ДНІПРОВСЬКА, вулиця Промислова, 12",1223.0,47.4870901,34.4167362
Амбулаторія загальної практики сімейної медицини с. Михалкове,"ЧЕРНІВЕЦЬКА область, СОКИРЯНСЬКИЙ район, село МИХАЛКОВЕ, вулиця Макаренка, 24",1441.0,48.4867328,27.2031817
Іванковецька амбулаторія загальної практики сімейної-медицини,"ХМЕЛЬНИЦЬКА область, село ІВАНКІВЦІ, вулиця Оболонська, 38А",864.0,49.1926163,26.249257699999998
АЗПСМ с. Ріпне,"ІВАНО-ФРАНКІВСЬКА область, село РІПНЕ, вулиця ФРАНКА, 68",1885.0,48.827175,24.14549
Лісоводська амбулаторія загальної практики-сімейної медицини,"ХМЕЛЬНИЦЬКА область, ГОРОДОЦЬКИЙ район, селище ЛІСОВОДИ, вулиця Центральна, 8",2591.0,49.2088781,26.4821433
Броницькогутянська АЗПСМ,"ЖИТОМИРСЬКА область, НОВОГРАД-ВОЛИНСЬКИЙ район, село БРОНИЦЬКА ГУТА, вулиця Радянська, 6",744.0,50.9344537,27.315888800000003
ФОП Лавренчук Ірина Олегівна,"КИЇВСЬКА область, місто ВАСИЛЬКІВ, вулиця Шевченка, 44",354.0,50.182961299999995,30.309604600000004
"КП ""Кіцманський некомерційний центр ПМСД"" (адміністрація)","ЧЕРНІВЕЦЬКА область, КІЦМАНСЬКИЙ район, місто КІЦМАНЬ, вулиця Незалежності, 1",929.0,48.430732,25.76205
Амбулаторія загальної практики сімейної медицини м.Яремче,"ІВАНО-ФРАНКІВСЬКА область, місто ЯРЕМЧЕ, вулиця Довбуша, 5",6238.0,48.4503169,24.5509588
кабінет сімейного лікаря 1,"ЗАКАРПАТСЬКА область, ХУСТСЬКИЙ район, село КОПАШНОВО, вулиця Центральна, 149",1896.0,48.216874,23.486089
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ХОДОРІВСЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ"" ХОДОРІВСЬКОЇ МІСЬКОЇ РАДИ ЛЬВІВСЬКОЇ ОБЛАСТІ","ЛЬВІВСЬКА область, ЖИДАЧІВСЬКИЙ район, місто ХОДОРІВ, вулиця Богдана Хмельницького, 63",19366.0,49.4036948,24.312554000000002
"Сімейна амбулаторія ""Залишайся здоровим""","ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, вулиця Велика Діївська, 111-р",1.0,48.4779361,34.923041600000005
HELSA,"КИЇВСЬКА область, КИЄВО-СВЯТОШИНСЬКИЙ район, село ЧАЙКИ, вулиця Лобановського, 29",1761.0,50.4425975,30.2884
Амбулаторія загальної практики - сімейної медицини с.Віролюбівка,"ДОНЕЦЬКА область, КОСТЯНТИНІВСЬКИЙ район, село ВІРОЛЮБІВКА, вулиця Перемоги, 66",910.0,48.6103198,37.7179071
Войнівська амбулаторія ЗПСМ,"КІРОВОГРАДСЬКА область, ОЛЕКСАНДРІЙСЬКИЙ район, село ВОЙНІВКА, вулиця Центральна, 94",1915.0,48.704046999999996,33.0663113
Амбулаторія загальної практики - сімейної медицини с.Пустовійтове,"ПОЛТАВСЬКА область, ГЛОБИНСЬКИЙ район, село ПУСТОВІЙТОВЕ, вулиця Молодіжна, 17",1987.0,49.3396664,33.3772624
Лікарська амбулаторія загальної практики сімейної медицини села Пісочна,"ЛЬВІВСЬКА область, МИКОЛАЇВСЬКИЙ район, село ЧЕРНИЦЯ, вулиця Майдан Українських Січових Стрільців, 1",7205.0,49.4447323,23.9889963
Черняхівська АЗПСМ,"ЖИТОМИРСЬКА область, ЧЕРНЯХІВСЬКИЙ район, смт. ЧЕРНЯХІВ, вулиця І. Франка, 42",12467.0,50.4602698,28.6774525
"Філія Приватного підприємства ""Медичний центр ""Інтерсоно"" в м. Ужгород","ЗАКАРПАТСЬКА область, місто УЖГОРОД, вулиця Вілмоша Ковача, 17",180.0,48.6151161,22.288699100000002
Посад-Покровська амбулаторія ЗПСМ,"ХЕРСОНСЬКА область, БІЛОЗЕРСЬКИЙ район, село ПОСАД-ПОКРОВСЬКЕ, вулиця Дедуха, 66",2129.0,46.806735100000004,32.2659446
Лимарівський фельдшерський пункт,"ЛУГАНСЬКА область, БІЛОВОДСЬКИЙ район, село ЛИМАРІВКА, вулиця Центральна, 15",60.0,49.3208049,39.5912893
Новоолександрівська амбулаторія загальної практики-сімейної медицини,"ЗАПОРІЗЬКА область, ЗАПОРІЗЬКИЙ район, село НОВООЛЕКСАНДРІВКА, вулиця Центральна, 50А",1798.0,47.76275,35.362056200000005
КНП ЦПМСД№1 м.Вінниці АЗПСМ №2,"ВІННИЦЬКА область, місто ВІННИЦЯ, вулиця Миколи Зерова, 13",8985.0,49.2394495,28.5156773
АЗПСМ с. Звиняч,"ТЕРНОПІЛЬСЬКА область, ЧОРТКІВСЬКИЙ район, село ЗВИНЯЧ, вулиця Заголінки, 32",971.0,49.1280828,25.6794218
АЗПСМ с.Побережка,"КИЇВСЬКА область, БОГУСЛАВСЬКИЙ район, село ПОБЕРЕЖКА, вулиця Я. МУДРОГО, 64",1915.0,49.3847823,30.6676817
Комунальний заклад «Амбулаторія загальної  практики-сімейної медицини» Асканія-Нова селищної  ради,"ХЕРСОНСЬКА область, ЧАПЛИНСЬКИЙ район, смт. АСКАНІЯ-НОВА, вулиця Альошина, 3А",4000.0,46.4501475,33.8688648
АЗПСМ с.Берестовенька,"ХАРКІВСЬКА область, КРАСНОГРАДСЬКИЙ район, село БЕРЕСТОВЕНЬКА, вулиця покровська, 27",1513.0,49.4828008,35.5909148
АЗПСМ №3,"ХМЕЛЬНИЦЬКА область, місто ШЕПЕТІВКА, вулиця Валі Котика, 85",6540.0,50.1842291,27.047579600000002
Редьківська амбулаторія ЗПСМ,"ЧЕРНІГІВСЬКА область, ЧЕРНІГІВСЬКИЙ район, село РЕДЬКІВКА, вулиця Визволителів, 40",1321.0,51.561434999999996,31.153997999999998
"КЗ ""Павлоградський районний центр первинної медико-санітарної допомоги""","ДНІПРОПЕТРОВСЬКА область, місто ПАВЛОГРАД, вулиця Плеханова, 9",33.0,48.5138772,35.88436289999999
АЗПСМ с. Гранітне №21,"ДОНЕЦЬКА область, ВОЛНОВАСЬКИЙ район, село ГРАНІТНЕ, вулиця Богдана Хмельницького, 22б",1876.0,47.4571211,37.8642271
Амбулаторія загальної практики сімейної медицини с.Подоли,"ХАРКІВСЬКА область, КУП'ЯНСЬКИЙ район, село ПОДОЛИ, вулиця Гагарина, 2А",1825.0,49.688656099999996,37.670679
Северинівська ЛА ЗПСМ,"ВІННИЦЬКА область, ТРОСТЯНЕЦЬКИЙ район, селище СЕВЕРИНІВКА, вулиця ЦЕНТРАЛЬНА, 40 Б",156.0,48.50176679999999,29.184545399999998
Амбулатория ОПСМ №2,"ОДЕСЬКА область, місто ОДЕСА, вулиця Академіка Гаркавого, 2",5907.0,46.460028,30.681333000000002
АЗПСМ с. Юськівці,"ТЕРНОПІЛЬСЬКА область, ЛАНОВЕЦЬКИЙ район, село ЮСЬКІВЦІ, вулиця Центральна, 8",738.0,49.9075394,26.116596100000002
АЗПСМ села Нова Слобода,"СУМСЬКА область, ПУТИВЛЬСЬКИЙ район, село НОВА СЛОБОДА, вулиця Першотравнева, 3 А",16.0,51.374768599999996,34.1301329
Обуховицька АЗПСМ (КНП Іванківської районної ради Іванківський ЦПМСД),"КИЇВСЬКА область, ІВАНКІВСЬКИЙ район, село ОБУХОВИЧІ, вулиця Глієвих, 4",1741.0,50.985066100000004,29.7686288
Свіршковецька амбулаторія загальної практики-сімейної медицини,"ХМЕЛЬНИЦЬКА область, ЧЕМЕРОВЕЦЬКИЙ район, село СВІРШКІВЦІ, вулиця Лесі Українки, 35",2421.0,49.0545296,26.364682300000002
"Плосківська лікарська амбулаторія загальної практики сімейної медицини Острозького районного центру ПМСД с.Плоске, вул. Острозького, 69","РІВНЕНСЬКА область, ОСТРОЗЬКИЙ район, село ПЛОСКЕ, вулиця Острозького, 69",1522.0,50.4144346,26.371398499999998
Підлісненська АЗПСМ,"МИКОЛАЇВСЬКА область, НОВООДЕСЬКИЙ район, село ПІДЛІСНЕ, вулиця вул. Центральна, 26",927.0,47.468914500000004,31.741797299999998
АЗПСМ Саврань,"ОДЕСЬКА область, САВРАНСЬКИЙ район, смт. САВРАНЬ, вулиця соборна, 15",5851.0,48.1363105,30.0813358
Немерченська АЗПСМ,"ВІННИЦЬКА область, МУРОВАНОКУРИЛОВЕЦЬКИЙ район, село НЕМЕРЧЕ, вулиця Космічна, 6",600.0,48.674331,27.7230984
Тимошівська амбулаторія загальної практики-сімейної медицини,"ЗАПОРІЗЬКА область, МИХАЙЛІВСЬКИЙ район, село ТИМОШІВКА, вулиця Українська, 12в",1204.0,47.1844184,35.1072745
Амбулаторія загальної практики-сімейної медицини №4,"ДНІПРОПЕТРОВСЬКА область, місто ДНІПРО, вулиця Іларіонівська, 9",9548.0,48.4851356,35.1247601
Амбулаторія загальної практики сімейної медицини Нововасилівка,"ЗАПОРІЗЬКА область, ПРИАЗОВСЬКИЙ район, смт. НОВОВАСИЛІВКА, вулиця ПОШТОВА, 72",4072.0,46.6073907,35.7319277
Амбулаторія загальної практики - сімейної медицини с. Гаркушинці,"ПОЛТАВСЬКА область, МИРГОРОДСЬКИЙ район, село ГАРКУШИНЦІ, вулиця Центральна, 7",1368.0,49.9315007,33.5683851
Котелевська амбулаторія загальної практики - сімейної медицини № 3,"ПОЛТАВСЬКА область, КОТЕЛЕВСЬКИЙ район, смт. КОТЕЛЬВА, вулиця Полтавський шлях, 283",4085.0,50.0770999,34.7445417
П'ятигірська амбулаторія ЗПСМ,"КИЇВСЬКА область, ТЕТІЇВСЬКИЙ район, село П'ЯТИГОРИ, вулиця Київська, 25",3041.0,49.36712,29.7074368
Підлузька лікарська амбулаторія загальної практики-сімейної медицини,"ІВАНО-ФРАНКІВСЬКА область, ТИСМЕНИЦЬКИЙ район, село ПІДЛУЖЖЯ, вулиця Стефаника, 1",2820.0,48.9329656,24.7673609
Амбулаторія загальної практики сімейної медицини №3,"КИЇВСЬКА область, місто ІРПІНЬ, вулиця Ніжинська, 11",8159.0,50.5310598,30.2364523
Миронівська амбулаторія загальної практики-сімейної медицини,"СУМСЬКА область, ШОСТКИНСЬКИЙ район, село МИРОНІВКА, вулиця Перемоги, 53",1459.0,51.9032183,33.5638991
кабінет сімейного лікаря,"ТЕРНОПІЛЬСЬКА область, ШУМСЬКИЙ район, місто ШУМСЬК, вулиця Енергетична, 3а",461.0,50.117760600000004,26.1186634
